file,bugChurn,rank
org.apache.activemq.security.CachedLDAPAuthorizationMap_java,1156,1
org.apache.activemq.security.SimpleCachedLDAPAuthorizationMap_java,762,2
org.apache.activemq.network.DemandForwardingBridgeSupport_java,746,3
org.apache.activemq.store.PListTestSupport_java,666,4
org.apache.activemq.store.kahadb.MessageDatabase_java,634,5
org.apache.activemq.transport.vm.VMTransport_java,519,6
org.apache.activemq.broker.region.RegionBroker_java,444,7
org.apache.activemq.store.jdbc.JdbcMemoryTransactionStore_java,404,8
org.apache.activemq.transport.nio.NIOSSLTransport_java,353,9
org.apache.activemq.broker.region.PrefetchSubscription_java,346,10
org.apache.activemq.store.jdbc.LeaseDatabaseLocker_java,293,11
org.apache.activemq.broker.region.Queue_java,282,12
org.apache.activemq.transport.failover.FailoverTransport_java,273,13
org.apache.activemq.transport.mqtt.MQTTProtocolConverter_java,243,14
org.apache.activemq.store.jdbc.adapter.DefaultJDBCAdapter_java,243,14
org.apache.activemq.ActiveMQSslConnectionFactory_java,243,14
org.apache.activemq.broker.region.TopicSubscription_java,240,17
org.apache.activemq.usage.Usage_java,231,18
org.apache.activemq.transport.tcp.TcpTransportServer_java,228,19
org.apache.activemq.broker.region.Topic_java,227,20
org.apache.activemq.broker.region.DurableTopicSubscription_java,224,21
org.apache.activemq.advisory.AdvisoryBroker_java,202,22
org.apache.activemq.store.jdbc.Statements_java,191,23
org.apache.activemq.broker.BrokerService_java,190,24
org.apache.activemq.broker.TransportConnection_java,188,25
org.apache.activemq.ActiveMQMessageConsumer_java,188,25
org.apache.activemq.ActiveMQConnection_java,182,27
org.apache.activemq.transport.stomp.ProtocolConverter_java,178,28
org.apache.activemq.transport.AbstractInactivityMonitor_java,174,29
org.apache.activemq.plugin.SubQueueSelectorCacheBroker_java,165,30
org.apache.activemq.web.MessageServlet_java,159,31
org.apache.activemq.AutoFailTestSupport_java,154,32
org.apache.activemq.pool.PooledConnection_java,137,33
org.apache.activemq.store.jdbc.JDBCPersistenceAdapter_java,111,34
org.apache.activemq.broker.jmx.ManagementContext_java,108,35
org.apache.activemq.leveldb.LevelDBStoreViewMBean_java,107,36
org.apache.activemq.store.kahadb.KahaDBPersistenceAdapter_java,105,37
org.apache.activemq.security.AuthorizationBroker_java,104,38
org.apache.activemq.store.jdbc.DefaultDatabaseLocker_java,96,39
org.apache.activemq.store.kahadb.MultiKahaDBPersistenceAdapter_java,92,40
org.apache.activemq.usage.MemoryUsage_java,89,41
org.apache.activemq.broker.MutableBrokerFilter_java,89,41
org.apache.activemq.store.kahadb.KahaDBStore_java,88,43
org.apache.activemq.transport.amqp.AmqpProtocolConverter_java,88,43
org.apache.activemq.broker.Broker_java,86,45
org.apache.activemq.store.memory.MemoryTransactionStore_java,85,46
org.apache.activemq.broker.EmptyBroker_java,85,46
org.apache.activemq.maven.XBeanFileResolver_java,85,46
org.apache.activemq.transport.stomp.LegacyFrameTranslator_java,85,46
org.apache.activemq.broker.BrokerFilter_java,83,50
org.apache.activemq.broker.ErrorBroker_java,83,50
org.apache.activemq.broker.region.virtual.SelectorAwareVirtualTopicInterceptor_java,82,52
org.apache.activemq.transport.https.HttpsTransportServer_java,80,53
org.apache.activemq.transport.nio.NIOSSLTransportFactory_java,78,54
org.apache.activemq.broker.jmx.BrokerView_java,78,54
org.apache.activemq.broker.region.policy.PolicyEntry_java,78,54
