file,bugChurn,rank
org.apache.activemq.transport.ws.MQTTWSConnection_java,320,1
org.apache.activemq.transport.https.Krb5AndCertsSslSocketConnector_java,317,2
org.apache.activemq.store.kahadb.MessageDatabase_java,307,3
org.apache.activemq.transport.amqp.client.AmqpMessage_java,281,4
org.apache.activemq.ActiveMQSession_java,275,5
org.apache.activemq.transport.ws.jetty9.StompSocket_java,271,6
org.apache.activemq.transport.ws.jetty9.MQTTSocket_java,270,7
org.apache.activemq.broker.region.Queue_java,260,8
org.apache.activemq.TransactionContext_java,247,9
org.apache.activemq.transport.amqp.AmqpFrameParser_java,227,10
org.apache.activemq.store.jdbc.JDBCMessageStore_java,207,11
org.apache.activemq.transport.ws.StompWSConnection_java,207,11
org.apache.activemq.broker.BrokerService_java,201,13
org.apache.activemq.transport.ws.AbstractMQTTSocket_java,189,14
org.apache.activemq.broker.region.cursors.QueueDispatchPendingList_java,185,15
org.apache.activemq.transport.ws.AbstractStompSocket_java,170,16
org.apache.activemq.transport.ws.jetty9.WSServlet_java,169,17
org.apache.activemq.transport.amqp.AmqpProtocolConverter_java,164,18
org.apache.activemq.transport.SecureSocketConnectorFactory_java,161,19
org.apache.activemq.transport.mqtt.MQTTTestSupport_java,156,20
org.apache.activemq.broker.region.PrefetchSubscription_java,153,21
org.apache.activemq.ActiveMQMessageConsumer_java,146,22
org.apache.activemq.console.command.QueryCommand_java,136,23
org.apache.activemq.jms.pool.ConnectionPool_java,130,24
org.apache.activemq.advisory.AdvisoryBroker_java,128,25
org.apache.activemq.transport.mqtt.strategy.MQTTDefaultSubscriptionStrategy_java,125,26
org.apache.activemq.store.kahadb.disk.journal.Journal_java,123,27
org.apache.activemq.transport.mqtt.MQTTProtocolConverter_java,123,27
org.apache.activemq.transport.mqtt.strategy.MQTTVirtualTopicSubscriptionStrategy_java,120,29
org.apache.activemq.store.kahadb.disk.util.DiskBenchmark_java,117,30
org.apache.activemq.transport.mqtt.MQTTInactivityMonitor_java,111,31
org.apache.activemq.store.jdbc.JdbcMemoryTransactionStore_java,111,31
org.apache.activemq.jms.pool.JmsPoolTestSupport_java,104,33
org.apache.activemq.advisory.AdvisoryTests_java,103,34
