file,bugChurn,rank
org.apache.activemq.broker.region.Queue_java,1508,1
org.apache.activemq.ra.ActiveMQResourceAdapter_java,1505,2
org.apache.activemq.store.jdbc.adapter.DefaultJDBCAdapter_java,1370,3
org.apache.activemq.ra.ActiveMQActivationSpec_java,1337,4
org.apache.activemq.broker.region.cursors.FilePendingMessageCursor_java,1067,5
org.apache.activemq.broker.region.PrefetchSubscription_java,815,6
org.apache.activemq.ActiveMQMessageConsumer_java,609,7
org.apache.activemq.broker.region.cursors.TopicStorePrefetch_java,609,7
org.apache.activemq.broker.TransportConnection_java,524,9
org.apache.activemq.broker.BrokerService_java,476,10
org.apache.activemq.broker.region.cursors.StoreDurableSubscriberCursor_java,441,11
org.apache.activemq.ra.ActiveMQManagedConnectionFactory_java,434,12
org.apache.activemq.broker.region.Topic_java,414,13
org.apache.activemq.ra.ActiveMQConnectionSupport_java,390,14
org.apache.activemq.broker.region.BaseDestination_java,386,15
org.apache.activemq.state.ConnectionStateTracker_java,349,16
org.apache.activemq.transport.failover.FailoverTransport_java,297,17
org.apache.activemq.broker.region.cursors.AbstractPendingMessageCursor_java,293,18
org.apache.activemq.util.SocketProxy_java,283,19
org.apache.activemq.transport.discovery.multicast.MulticastDiscoveryAgent_java,280,20
org.apache.activemq.broker.region.AbstractRegion_java,274,21
org.apache.activemq.broker.region.RegionBroker_java,267,22
org.apache.activemq.transport.InactivityMonitor_java,264,23
org.apache.activemq.network.jms.JmsConnector_java,240,24
org.apache.activemq.bugs.AMQ1866_java,231,25
org.apache.activemq.ra.ActiveMQEndpointWorker_java,217,26
org.apache.activemq.ra.ServerSessionPoolImpl_java,211,27
org.apache.activemq.broker.region.cursors.PendingMessageCursor_java,209,28
org.apache.activemq.broker.region.cursors.CursorSupport_java,204,29
org.apache.activemq.console.Main_java,195,30
org.apache.activemq.broker.BrokerFilter_java,192,31
org.apache.activemq.broker.TransportConnector_java,190,32
org.apache.activemq.command.ActiveMQStreamMessage_java,181,33
org.apache.activemq.store.TopicMessageStore_java,181,33
org.apache.activemq.store.jdbc.JDBCTopicMessageStore_java,176,35
org.apache.activemq.transport.tcp.TcpTransport_java,176,35
org.apache.activemq.store.jdbc.Statements_java,176,35
org.apache.activemq.network.DemandForwardingBridgeSupport_java,170,38
org.apache.activemq.JmsTransactionTestSupport_java,168,39
org.apache.activemq.broker.region.policy.PolicyEntry_java,167,40
org.apache.activemq.bugs.amq1095.ActiveMQTestCase_java,163,41
org.apache.activemq.transport.WriteTimeoutFilter_java,150,42
org.apache.activemq.network.jms.DestinationBridge_java,148,43
org.apache.activemq.ActiveMQSession_java,146,44
org.apache.activemq.camel.CamelEmbeddedBrokerTestSupport_java,145,45
org.apache.activemq.ActiveMQMessageAudit_java,144,46
org.apache.activemq.broker.region.DestinationFactoryImpl_java,141,47
org.apache.activemq.filter.AnyChildDestinationNode_java,140,48
org.apache.activemq.ra.MessageActivationSpec_java,139,49
org.apache.activemq.usage.Usage_java,138,50
org.apache.activemq.web.QueueBrowseServlet_java,137,51
org.apache.activemq.broker.region.DurableTopicSubscription_java,121,52
org.apache.activemq.transport.stomp.ProtocolConverter_java,117,53
org.apache.activemq.store.jdbc.JDBCAdapter_java,116,54
org.apache.activemq.transport.stomp.StompConnection_java,115,55
org.apache.activemq.broker.region.cursors.StoreQueueCursor_java,114,56
org.apache.activemq.filter.DestinationMapNode_java,114,56
org.apache.activemq.store.memory.MemoryTopicMessageStore_java,114,56
org.apache.activemq.broker.region.TopicSubscription_java,111,59
org.apache.activemq.ActiveMQConnection_java,109,60
org.apache.activemq.broker.region.TopicRegion_java,107,61
org.apache.activemq.broker.region.cursors.VMPendingMessageCursor_java,102,62
org.apache.activemq.ra.MessageResourceAdapter_java,97,63
org.apache.activemq.transport.tcp.SslTransportFactory_java,90,64
org.apache.activemq.command.ActiveMQTempDestination_java,88,65
org.apache.activemq.util.MarshallingSupport_java,86,66
org.apache.activemq.bugs.MessageSender_java,86,66
org.apache.activemq.broker.region.cursors.AbstractStoreCursor_java,84,68
org.apache.activemq.broker.jmx.ManagedTransportConnection_java,81,69
org.apache.activemq.state.TransactionState_java,79,70
org.apache.activemq.web.MessageServlet_java,78,71
org.apache.activemq.broker.Broker_java,76,72
org.apache.activemq.broker.region.policy.AbstractDeadLetterStrategy_java,75,73
org.apache.activemq.transport.discovery.multicast.MulticastDiscoveryAgentFactory_java,74,74
org.apache.activemq.console.command.BstatCommand_java,72,75
org.apache.activemq.transport.fanout.FanoutTransport_java,72,75
org.apache.activemq.config.ConfigUsingDestinationOptions_java,72,75
org.apache.activemq.command.ActiveMQMessage_java,71,78
org.apache.activemq.broker.jmx.DestinationViewMBean_java,70,79
org.apache.activemq.store.jdbc.DefaultDatabaseLocker_java,70,79
org.apache.activemq.pool.PooledConnectionFactory_java,69,81
org.apache.activemq.ActiveMQSessionExecutor_java,69,81
org.apache.activemq.broker.region.cursors.QueueStorePrefetch_java,68,83
org.apache.activemq.command.Message_java,67,84
org.apache.activemq.util.BitArrayBin_java,64,85
org.apache.activemq.transport.ThreadNameFilter_java,64,85
org.apache.activemq.broker.jmx.DestinationView_java,63,87
org.apache.activemq.network.DiscoveryNetworkConnector_java,60,88
org.apache.activemq.web.controller.PurgeDestination_java,59,89
org.apache.activemq.broker.SslContext_java,59,89
org.apache.activemq.broker.jmx.ManagedRegionBroker_java,58,91
org.apache.activemq.store.jdbc.JDBCMessageStore_java,58,91
org.apache.activemq.security.SecurityTestSupport_java,56,93
org.apache.activemq.store.journal.JournalPersistenceAdapter_java,56,93
org.apache.activemq.thread.PooledTaskRunner_java,55,95
org.apache.activemq.store.memory.MemoryTransactionStore_java,54,96
org.apache.activemq.broker.region.virtual.MirroredQueue_java,53,97
org.apache.activemq.store.jdbc.JDBCPersistenceAdapter_java,53,97
org.apache.activemq.broker.region.DestinationFilter_java,52,99
org.apache.activemq.command.SubscriptionInfo_java,51,100
org.apache.activemq.thread.Scheduler_java,49,101
org.apache.activemq.transport.mock.MockTransport_java,48,102
org.apache.activemq.broker.util.TimeStampingBrokerPlugin_java,48,102
org.apache.activemq.transport.tcp.TcpTransportServer_java,48,102
org.apache.activemq.management.StatisticImpl_java,47,105
org.apache.activemq.transport.TransportFactory_java,46,106
org.apache.activemq.filter.DestinationNode_java,46,106
org.apache.activemq.transport.https.HttpsTransportServer_java,46,106
org.apache.activemq.broker.EmptyBroker_java,45,109
org.apache.activemq.transport.vm.VMTransportFactory_java,45,109
org.apache.activemq.store.AbstractMessageStore_java,45,109
org.apache.activemq.EmbeddedBrokerAndConnectionTestSupport_java,45,109
org.apache.activemq.broker.jmx.BrokerView_java,44,113
org.apache.activemq.util.IOHelper_java,43,114
org.apache.activemq.ra.ManagedConnectionProxy_java,43,114
org.apache.activemq.broker.MutableBrokerFilter_java,42,116
org.apache.activemq.ra.ActiveMQManagedConnection_java,41,117
org.apache.activemq.web.WebClient_java,39,118
org.apache.activemq.store.jdbc.adapter.TransactJDBCAdapter_java,39,118
org.apache.activemq.ActiveMQXASession_java,38,120
org.apache.activemq.network.NetworkTestSupport_java,37,121
org.apache.activemq.broker.region.Destination_java,36,122
org.apache.activemq.console.command.StartCommand_java,36,122
org.apache.activemq.thread.SchedulerTimerTask_java,35,124
org.apache.activemq.xbean.BrokerFactoryBean_java,35,124
org.apache.activemq.store.journal.JournalTopicMessageStore_java,35,124
org.apache.activemq.transport.https.HttpsClientTransport_java,34,127
org.apache.activemq.network.LdapNetworkConnector_java,34,127
org.apache.activemq.broker.ErrorBroker_java,34,127
org.apache.activemq.broker.region.TempQueueRegion_java,33,130
org.apache.activemq.store.ProxyTopicMessageStore_java,32,131
org.apache.activemq.state.ConnectionState_java,32,131
org.apache.activemq.camel.component.ActiveMQComponent_java,31,133
org.apache.activemq.broker.region.QueueSubscription_java,30,134
org.apache.activemq.broker.region.policy.DeadLetterStrategy_java,29,135
org.apache.activemq.util.ClassLoadingAwareObjectInputStream_java,28,136
org.apache.activemq.broker.region.policy.SimpleDispatchPolicy_java,28,136
org.apache.activemq.store.memory.MemoryMessageStore_java,27,138
org.apache.activemq.broker.region.DestinationStatistics_java,27,138
org.apache.activemq.ra.ActiveMQConnectionRequestInfo_java,27,138
org.apache.activemq.store.memory.MemoryPersistenceAdapter_java,27,138
org.apache.activemq.state.Tracked_java,27,138
org.apache.activemq.ActiveMQMessageTransformation_java,26,143
org.apache.activemq.command.RemoveSubscriptionInfo_java,26,143
org.apache.activemq.transport.tcp.TcpBufferedOutputStream_java,26,143
org.apache.activemq.ra.ServerSessionImpl_java,25,146
org.apache.activemq.broker.ConnectionContext_java,24,147
org.apache.activemq.openwire.v1.MessageTestSupport_java,23,148
org.apache.activemq.broker.jmx.BrokerViewMBean_java,23,148
org.apache.activemq.openwire.v2.MessageTestSupport_java,22,150
org.apache.activemq.advisory.AdvisoryBroker_java,21,151
org.apache.activemq.store.kahadb.KahaDBStore_java,20,152
org.apache.activemq.state.ProducerState_java,20,152
org.apache.activemq.ra.ActiveMQConnectionFactory_java,19,154
org.apache.activemq.broker.region.AbstractSubscription_java,19,154
org.apache.activemq.broker.region.QueueRegion_java,19,154
org.apache.activemq.network.jms.JmsQueueConnector_java,18,157
org.apache.activemq.console.util.JmxMBeansUtil_java,18,157
org.apache.activemq.transport.tcp.TcpTransportFactory_java,17,159
org.apache.activemq.tool.sampler.plugins.CpuSamplerPlugin_java,16,160
org.apache.activemq.tool.sampler.ThroughputSamplerTask_java,16,160
org.apache.activemq.tool.sampler.PerformanceSampler_java,16,160
org.apache.activemq.pool.PooledConnectionFactoryBean_java,16,160
org.apache.activemq.tool.sampler.CpuSamplerTask_java,16,160
org.apache.activemq.util.BrokerSupport_java,16,160
org.apache.activemq.tool.sampler.plugins.LinuxCpuSamplerPlugin_java,16,160
org.apache.activemq.tool.sampler.PerformanceEventListener_java,16,160
org.apache.activemq.tool.sampler.AbstractPerformanceSampler_java,16,160
org.apache.activemq.broker.region.policy.RoundRobinDispatchPolicy_java,15,169
org.apache.activemq.store.PersistenceAdapter_java,15,169
org.apache.activemq.broker.StubBroker_java,15,169
org.apache.activemq.JmsSendReceiveTestSupport_java,15,169
org.apache.activemq.transport.stomp.StompSubscription_java,15,169
org.apache.activemq.transport.stomp.StompTransportFilter_java,15,169
org.apache.activemq.util.FactoryFinder_java,15,169
org.apache.activemq.broker.region.QueueBrowserSubscription_java,15,169
org.apache.activemq.ActiveMQConnectionFactory_java,15,169
