file,bugChurn,rank
org.apache.hadoop.hive.ql.udf.generic.GenericUDAFComputeStats_java,949,1
org.apache.hadoop.hive.ql.parse.SemanticAnalyzer_java,832,2
org.apache.hadoop.hive.ql.udf.ptf.WindowingTableFunction_java,791,3
org.apache.hadoop.hive.metastore.txn.TxnHandler_java,755,4
org.apache.hadoop.hive.ql.security.FolderPermissionBase_java,616,5
org.apache.hadoop.hive.ql.parse.DDLSemanticAnalyzer_java,525,6
org.apache.hadoop.hive.ql.exec.DDLTask_java,519,7
org.apache.hadoop.hive.ql.security.authorization.plugin.sqlstd.Operation2Privilege_java,463,8
org.apache.hadoop.hive.ql.exec.tez.HiveSplitGenerator_java,431,9
org.apache.hadoop.hive.ql.exec.tez.CustomPartitionVertex_java,421,10
org.apache.hadoop.hive.common.FileUtils_java,380,11
org.apache.hadoop.hive.ql.exec.vector.VectorizationContext_java,361,12
org.apache.hadoop.hive.shims.Hadoop23Shims_java,296,13
org.apache.hadoop.hive.ql.metadata.Hive_java,293,14
org.apache.hadoop.hive.ql.exec.spark.SparkMapRecordHandler_java,290,15
org.apache.hadoop.hive.ql.exec.Utilities_java,288,16
org.apache.hadoop.hive.ql.Driver_java,270,17
org.apache.hadoop.hive.metastore.txn.TxnDbUtil_java,269,18
org.apache.hadoop.hive.ql.exec.tez.ReduceRecordProcessor_java,268,19
org.apache.hadoop.hive.ql.exec.tez.DagUtils_java,264,20
org.apache.hadoop.hive.metastore.StatObjectConverter_java,245,21
org.apache.hadoop.hive.ql.security.authorization.StorageBasedAuthorizationProvider_java,236,22
org.apache.hadoop.hive.ql.security.authorization.plugin.sqlstd.SQLStdHiveAccessController_java,231,23
org.apache.hadoop.hive.ql.ppd.OpProcFactory_java,229,24
org.apache.hadoop.hive.ql.exec.vector.expressions.ColAndCol_java,219,25
org.apache.hadoop.hive.ql.session.SessionState_java,217,26
org.apache.hadoop.hive.ql.metadata.SessionHiveMetaStoreClient_java,206,27
org.apache.hadoop.hive.metastore.HiveMetaStore_java,199,28
