file,bugChurn,rank
org.apache.hadoop.hive.metastore.ObjectStore_java,1388,1
org.apache.hadoop.hive.serde2.typeinfo.TypeInfoUtils_java,1275,2
org.apache.hadoop.hive.ql.parse.SemanticAnalyzer_java,1168,3
org.apache.hadoop.hive.metastore.tools.HiveMetaTool_java,982,4
org.apache.hadoop.hive.ql.exec.CommonJoinOperator_java,760,5
org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore_java,756,6
org.apache.hadoop.hive.ql.parse.DDLSemanticAnalyzer_java,700,7
org.apache.hadoop.hive.ql.optimizer.AbstractBucketJoinProc_java,642,8
org.apache.hadoop.hive.ql.optimizer.physical.CommonJoinResolver_java,641,9
org.apache.hadoop.hive.ql.optimizer.BucketMapJoinOptimizer_java,640,10
org.apache.hadoop.hive.ql.QTestUtil_java,606,11
org.apache.hadoop.hive.ql.optimizer.AbstractSMBJoinProc_java,591,12
org.apache.hadoop.hive.ql.udf.generic.GenericUDFTranslate_java,582,13
org.apache.hadoop.hive.metastore.DummyRawStoreControlledCommit_java,530,14
org.apache.hadoop.hive.ql.exec.SMBMapJoinOperator_java,509,15
org.apache.hadoop.hive.ql.optimizer.physical.CommonJoinTaskDispatcher_java,506,16
org.apache.hadoop.hive.ql.optimizer.SortedMergeBucketMapJoinOptimizer_java,487,17
org.apache.hadoop.hive.ql.optimizer.physical.SortMergeJoinTaskDispatcher_java,455,18
org.apache.hadoop.hive.metastore.HiveMetaStore_java,328,19
org.apache.hadoop.hive.serde2.typeinfo.StructTypeInfo_java,294,20
org.apache.hadoop.hive.serde2.thrift_test.CreateSequenceFile_java,290,21
org.apache.hadoop.hive.ql.udf.generic.GenericUDAFComputeStats_java,285,22
org.apache.hadoop.hive.serde2.typeinfo.TypeInfoFactory_java,282,23
org.apache.hadoop.hive.ql.plan.RenamePartitionDesc_java,272,24
org.apache.hadoop.hive.ql.udf.generic.GenericUDFTestTranslate_java,244,25
org.apache.hadoop.hive.metastore.api.Table_java,235,26
org.apache.hadoop.hive.serde2.objectinspector.StandardUnionObjectInspector_java,232,27
org.apache.hadoop.hive.ql.plan.BucketMapJoinContext_java,231,28
org.apache.hadoop.hive.ql.exec.DDLTask_java,217,29
org.apache.hadoop.hive.serde2.typeinfo.MapTypeInfo_java,210,30
org.apache.hadoop.hive.ql.optimizer.GroupByOptimizer_java,203,31
org.apache.hadoop.hive.metastore.api.SkewedInfo_java,200,32
org.apache.hadoop.hive.serde2.typeinfo.PrimitiveTypeInfo_java,200,32
org.apache.hadoop.hive.ql.optimizer.GenMRFileSink1_java,197,34
org.apache.hadoop.hive.ql.udf.generic.GenericUDFIf_java,196,35
org.apache.hadoop.hive.ql.metadata.Hive_java,189,36
org.apache.hadoop.hive.ql.optimizer.physical.AbstractJoinTaskDispatcher_java,188,37
org.apache.hadoop.hive.serde2.typeinfo.ListTypeInfo_java,178,38
org.apache.hadoop.hive.metastore.RetryingHMSHandler_java,178,38
org.apache.hadoop.hive.ql.exec.Operator_java,172,40
org.apache.hadoop.hive.ql.optimizer.unionproc.UnionProcFactory_java,171,41
org.apache.hadoop.hive.ql.io.orc.OrcStruct_java,162,42
org.apache.hadoop.hive.ql.optimizer.MapJoinProcessor_java,161,43
org.apache.hadoop.hive.conf.HiveConf_java,160,44
org.apache.hadoop.hive.ql.exec.Utilities_java,159,45
org.apache.hadoop.hive.ql.optimizer.BucketJoinProcCtx_java,157,46
org.apache.hadoop.hive.ql.udf.generic.GenericUDFLeadLag_java,153,47
org.apache.hadoop.hive.ql.plan.MapredLocalWork_java,149,48
