file,bugChurn,rank
org.apache.hadoop.hive.metastore.ObjectStore_java,1887,1
org.apache.hadoop.hive.ql.io.orc.OrcInputFormat_java,543,2
org.apache.hive.service.auth.LdapAuthenticationProviderImpl_java,460,3
org.apache.hadoop.hive.ql.optimizer.ConstantPropagateProcFactory_java,370,4
org.apache.hadoop.hive.ql.io.orc.ReaderImpl_java,339,5
org.apache.hadoop.hive.ql.optimizer.physical.MemoryDecider_java,288,6
org.apache.hadoop.hive.accumulo.HiveAccumuloHelper_java,280,7
org.apache.hadoop.hive.metastore.txn.TxnHandler_java,275,8
org.apache.hadoop.hive.ql.optimizer.ConvertJoinMapJoin_java,256,9
org.apache.hadoop.hive.ql.lib.RuleRegExp_java,252,10
org.apache.hive.hcatalog.templeton.tool.LaunchMapper_java,241,11
org.apache.hadoop.hive.ql.optimizer.calcite.rules.HiveJoinProjectTransposeRule_java,223,12
org.apache.hadoop.hive.ql.parse.SemanticAnalyzer_java,191,13
org.apache.hadoop.hive.ql.io.AcidUtils_java,183,14
org.apache.hadoop.hive.ql.io.parquet.read.ParquetFilterPredicateConverter_java,183,14
org.apache.hadoop.hive.ql.optimizer.physical.SerializeFilter_java,178,16
org.apache.hadoop.hive.conf.HiveConf_java,173,17
org.apache.hadoop.hive.ql.exec.spark.SparkPlan_java,165,18
org.apache.hadoop.hive.ql.parse.ASTNode_java,157,19
org.apache.hadoop.hive.shims.Hadoop23Shims_java,156,20
org.apache.hadoop.hive.ql.metadata.Hive_java,153,21
org.apache.hadoop.hive.ql.optimizer.physical.Vectorizer_java,151,22
org.apache.hadoop.hive.ql.hooks.LineageLogger_java,141,23
org.apache.hadoop.hive.metastore.MetaStoreDirectSql_java,141,23
org.apache.hadoop.hive.ql.exec.vector.expressions.FilterExprOrExpr_java,140,25
org.apache.hadoop.hive.ql.optimizer.calcite.rules.HiveJoinPushTransitivePredicatesRule_java,139,26
org.apache.hadoop.hive.ql.optimizer.ColumnPrunerProcCtx_java,122,27
org.apache.hadoop.hive.ql.io.parquet.read.ParquetRecordReaderWrapper_java,122,27
org.apache.hive.jdbc.Utils_java,117,29
org.apache.hadoop.hive.metastore.HiveMetaStore_java,115,30
org.apache.hadoop.hive.ql.plan.ExprNodeDescUtils_java,115,30
org.apache.hadoop.hive.ql.stats.StatsUtils_java,112,32
org.apache.hadoop.hive.accumulo.AccumuloConnectionParameters_java,111,33
org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveSortLimit_java,110,34
org.apache.hadoop.hive.ql.parse.LoadSemanticAnalyzer_java,108,35
org.apache.hadoop.hive.ql.metadata.TableIterable_java,104,36
org.apache.hive.jdbc.ZooKeeperHiveClientHelper_java,104,36
org.apache.hadoop.hive.ql.txn.AcidHouseKeeperService_java,104,36
org.apache.hadoop.hive.ql.optimizer.ReduceSinkMapJoinProc_java,103,39
org.apache.hive.hcatalog.streaming.mutate.worker.MetaStorePartitionHelper_java,102,40
org.apache.hadoop.hive.ql.optimizer.PointLookupOptimizer_java,102,40
org.apache.hadoop.hive.metastore.hbase.HBaseStore_java,100,42
org.apache.hadoop.hive.ql.exec.persistence.HybridHashTableContainer_java,100,42
org.apache.hadoop.hive.ql.exec.tez.HashTableLoader_java,100,42
org.apache.hadoop.hive.ql.optimizer.calcite.rules.HiveJoinCommuteRule_java,96,45
org.apache.hive.jdbc.HiveConnection_java,95,46
org.apache.hadoop.hive.ql.optimizer.ColumnPrunerProcFactory_java,94,47
org.apache.hive.service.cli.session.HiveSessionImpl_java,91,48
org.apache.hadoop.hive.ql.optimizer.stats.annotation.StatsRulesProcFactory_java,91,48
org.apache.hadoop.hive.ql.parse.GenTezWork_java,91,48
org.apache.hadoop.hive.ql.exec.tez.KeyValuesFromKeyValue_java,90,51
org.apache.hadoop.hive.ql.parse.GenTezUtils_java,90,51
org.apache.hive.service.server.HiveServer2_java,89,53
org.apache.hadoop.hive.ql.exec.JoinUtil_java,87,54
org.apache.hive.service.cli.session.HiveSessionImplwithUGI_java,84,55
org.apache.hadoop.hive.ql.lib.DefaultGraphWalker_java,82,56
org.apache.hadoop.hive.ql.io.IOContextMap_java,81,57
org.apache.hadoop.hive.ql.io.HiveInputFormat_java,77,58
org.apache.hadoop.hive.ql.optimizer.GenMapRedUtils_java,77,58
org.apache.hadoop.hive.metastore.hbase.HBaseReadWrite_java,76,60
org.apache.hadoop.hive.ql.metadata.formatting.TextMetaDataFormatter_java,76,60
org.apache.hadoop.hive.ql.exec.vector.VectorizationContext_java,75,62
org.apache.hadoop.hive.ql.optimizer.calcite.rules.HiveRelFieldTrimmer_java,75,62
org.apache.hadoop.hive.accumulo.mr.HiveAccumuloTableInputFormat_java,74,64
