file,bugChurn,rank
org.apache.hadoop.hive.serde2.lazy.fast.LazySimpleDeserializeRead_java,842,1
org.apache.hadoop.hive.ql.Driver_java,751,2
org.apache.hadoop.hive.ql.exec.vector.expressions.ColOrCol_java,730,3
org.apache.hadoop.hive.ql.exec.vector.expressions.ColAndCol_java,721,4
org.apache.hadoop.hive.ql.io.BatchToRowReader_java,623,5
org.apache.hive.common.util.ShutdownHookManager_java,513,6
org.apache.hadoop.hive.ql.io.orc.OrcInputFormat_java,490,7
org.apache.hadoop.hive.ql.exec.vector.VectorRandomRowSource_java,458,8
org.apache.hadoop.hive.ql.exec.vector.VectorizationContext_java,436,9
org.apache.hadoop.hive.metastore.FakeDerby_java,424,10
org.apache.hadoop.hive.serde2.SerdeRandomRowSource_java,423,11
org.apache.hadoop.hive.ql.optimizer.pcr.PcrExprProcFactory_java,423,11
org.apache.hadoop.hive.ql.exec.vector.mapjoin.fast.VerifyFastRow_java,399,13
org.apache.hadoop.hive.ql.exec.vector.mapjoin.fast.CheckFastRowHashMap_java,397,14
org.apache.hadoop.hive.llap.registry.impl.LlapZookeeperRegistryImpl_java,386,15
org.apache.hadoop.hive.llap.registry.impl.SlotZnode_java,334,16
org.apache.hadoop.hive.ql.exec.vector.VectorDeserializeRow_java,308,17
org.apache.hadoop.hive.ql.io.orc.ReaderImpl_java,290,18
org.apache.hadoop.hive.serde2.lazybinary.fast.LazyBinaryDeserializeRead_java,265,19
org.apache.hadoop.hive.llap.io.api.impl.LlapInputFormat_java,263,20
org.apache.hadoop.hive.metastore.txn.TxnHandler_java,242,21
org.apache.hive.hcatalog.common.HiveClientCache_java,228,22
org.apache.hadoop.hive.common.ValidCompactorTxnList_java,220,23
org.apache.hadoop.hive.metastore.ObjectStore_java,209,24
org.apache.hadoop.hive.conf.HiveConf_java,207,25
org.apache.hive.beeline.Commands_java,204,26
org.apache.hadoop.hive.serde2.binarysortable.fast.BinarySortableDeserializeRead_java,197,27
org.apache.hadoop.hive.llap.daemon.impl.StatsRecordingThreadPool_java,189,28
org.apache.hadoop.hive.conf.HiveConfUtil_java,180,29
org.apache.hadoop.hive.ql.metadata.formatting.MetaDataFormatUtils_java,178,30
org.apache.hive.benchmark.serde.LazySimpleSerDeBench_java,173,31
org.apache.hadoop.hive.ql.exec.Utilities_java,170,32
org.apache.hive.service.cli.operation.SQLOperation_java,168,33
org.apache.hadoop.hive.llap.tezplugins.LlapTaskSchedulerService_java,168,33
org.apache.hadoop.hive.llap.cache.LowLevelLrfuCachePolicy_java,162,35
org.apache.hadoop.hive.ql.lockmgr.DbTxnManager_java,159,36
org.apache.hadoop.hive.ql.index.SplitFilterTestCase_java,153,37
org.apache.hive.service.cli.session.HiveSessionImpl_java,152,38
org.apache.hadoop.hive.ql.exec.vector.VectorMapOperator_java,152,38
org.apache.hadoop.hive.ql.exec.Registry_java,146,40
org.apache.hadoop.hive.ql.metadata.Hive_java,145,41
org.apache.hadoop.hive.ql.exec.vector.VectorizedRowBatchCtx_java,144,42
org.apache.hadoop.hive.ql.exec.tez.TezTask_java,142,43
org.apache.hadoop.hive.ql.parse.SemanticAnalyzer_java,137,44
org.apache.hadoop.hive.ql.index.MockInputFile_java,130,45
org.apache.hadoop.hive.llap.LlapUtil_java,127,46
org.apache.hadoop.hive.ql.session.SessionState_java,127,46
org.apache.hadoop.hive.metastore.MetaStoreDirectSql_java,127,46
org.apache.hadoop.hive.ql.index.SplitFilter_java,125,49
org.apache.hadoop.hive.ql.optimizer.physical.Vectorizer_java,124,50
org.apache.hive.hcatalog.streaming.AbstractRecordWriter_java,120,51
org.apache.hadoop.hive.shims.Utils_java,111,52
org.apache.hadoop.hive.ql.processors.ResetProcessor_java,109,53
org.apache.hadoop.hive.metastore.HiveMetaStore_java,108,54
org.apache.hadoop.hive.ql.exec.tez.HostAffinitySplitLocationProvider_java,106,55
org.apache.hadoop.hive.metastore.api.GetOpenTxnsResponse_java,105,56
org.apache.hadoop.hive.ql.udf.UDFDayOfWeek_java,105,56
org.apache.hadoop.hive.shims.Hadoop23Shims_java,104,58
org.apache.hadoop.hive.ql.exec.mr.ExecDriver_java,104,58
org.apache.hive.common.util.HiveStringUtils_java,99,60
org.apache.hive.jdbc.HiveConnection_java,97,61
org.apache.hadoop.hive.ql.exec.DDLTask_java,96,62
org.apache.hadoop.hive.ql.exec.spark.HiveBaseFunctionResultList_java,96,62
org.apache.hadoop.hive.ql.io.orc.OrcSplit_java,95,64
org.apache.hadoop.hive.ql.exec.tez.DagUtils_java,94,65
org.apache.hadoop.hive.ql.io.orc.LocalCache_java,87,66
org.apache.hive.jdbc.HivePreparedStatement_java,85,67
org.apache.hadoop.hive.ql.security.authorization.plugin.sqlstd.SQLAuthorizationUtils_java,85,67
org.apache.hadoop.hive.ql.exec.spark.SortByShuffler_java,84,69
org.apache.hadoop.hive.metastore.txn.TxnUtils_java,83,70
org.apache.hadoop.hive.ql.udf.generic.GenericUDFLoggedInUser_java,82,71
org.apache.hadoop.hive.ql.exec.persistence.HybridHashTableContainer_java,82,71
org.apache.hadoop.hive.llap.daemon.impl.TaskExecutorService_java,80,73
org.apache.hadoop.hive.ql.exec.tez.TezSessionPoolManager_java,80,73
org.apache.hadoop.hive.common.StringableMap_java,80,73
org.apache.hadoop.hive.serde2.fast.DeserializeRead_java,77,76
org.apache.hadoop.hive.llap.registry.impl.InactiveServiceInstance_java,77,76
org.apache.hadoop.hive.metastore.DatabaseProduct_java,75,78
org.apache.hadoop.hive.ql.io.orc.OrcOiBatchToRowReader_java,71,79
org.apache.hadoop.hive.ql.util.TimestampUtils_java,70,80
org.apache.hadoop.hive.ql.exec.vector.mapjoin.VectorMapJoinGenerateResultOperator_java,69,81
org.apache.hadoop.hive.ql.io.AcidUtils_java,68,82
org.apache.hadoop.hive.serde2.io.DateWritable_java,68,82
org.apache.hadoop.hive.llap.security.LlapUgiFactoryFactory_java,67,84
org.apache.hadoop.hive.llap.io.encoded.OrcEncodedDataReader_java,67,84
org.apache.hadoop.hive.ql.stats.StatsUtils_java,64,86
org.apache.hive.beeline.BeeLine_java,64,86
org.apache.hadoop.hive.ql.exec.persistence.BytesBytesMultiHashMap_java,63,88
org.apache.hadoop.hive.llap.io.decode.OrcEncodedDataConsumer_java,63,88
org.apache.hadoop.hive.ql.exec.vector.expressions.VectorUDFDayOfWeekString_java,61,90
org.apache.hadoop.hive.thrift.HadoopThriftAuthBridge_java,59,91
org.apache.hadoop.hive.ql.parse.TypeCheckProcFactory_java,59,91
org.apache.hive.hcatalog.templeton.AppConfig_java,57,93
org.apache.hadoop.hive.ql.io.orc.OrcRecordUpdater_java,57,93
org.apache.hadoop.hive.ql.debug.Utils_java,56,95
org.apache.hadoop.hive.ql.optimizer.StatsOptimizer_java,56,95
org.apache.hadoop.hive.ql.exec.vector.mapjoin.optimized.VectorMapJoinOptimizedLongCommon_java,56,95
