file,bugChurn,rank
org.apache.hive.service.rpc.thrift.TCLIService_java,3432,1
org.apache.hadoop.hive.ql.exec.Utilities_java,652,2
org.apache.hadoop.hive.druid.DruidStorageHandlerUtils_java,609,3
org.apache.hadoop.hive.metastore.ObjectStore_java,551,4
org.apache.hadoop.hive.druid.DruidStorageHandler_java,514,5
org.apache.hadoop.hive.ql.io.orc.encoded.EncodedReaderImpl_java,388,6
org.apache.hadoop.hive.ql.optimizer.physical.CrossProductCheck_java,372,7
org.apache.hive.jdbc.ZooKeeperHiveClientHelper_java,354,8
org.apache.hadoop.hive.ql.exec.vector.mapjoin.VectorMapJoinRowBytesContainer_java,321,9
org.apache.hadoop.hive.ql.optimizer.calcite.rules.HiveRelDecorrelator_java,300,10
org.apache.hadoop.hive.metastore.txn.TxnUtils_java,266,11
org.apache.hadoop.hive.druid.io.DruidQueryBasedInputFormat_java,262,12
org.apache.hadoop.hive.ql.exec.vector.VectorizedBatchUtil_java,232,13
org.apache.hadoop.hive.druid.serde.DruidGroupByQueryRecordReader_java,230,14
org.apache.hadoop.hive.ql.parse.CalcitePlanner_java,229,15
org.apache.hadoop.hive.conf.HiveConf_java,229,15
org.apache.hadoop.hive.ql.stats.StatsUtils_java,225,17
org.apache.hadoop.hive.druid.serde.DruidQueryRecordReader_java,215,18
org.apache.hadoop.hive.ql.optimizer.physical.Vectorizer_java,214,19
org.apache.hadoop.hive.metastore.HiveMetaStore_java,209,20
org.apache.hadoop.hive.llap.cli.LlapStatusServiceDriver_java,206,21
org.apache.hadoop.hive.ql.parse.SemanticAnalyzer_java,191,22
org.apache.hadoop.hive.metastore.MetaStoreDirectSql_java,187,23
org.apache.hadoop.hive.ql.optimizer.ConvertJoinMapJoin_java,181,24
org.apache.hadoop.hive.ql.session.SessionState_java,170,25
org.apache.hadoop.hive.ql.io.parquet.vector.VectorizedParquetRecordReader_java,169,26
org.apache.hadoop.hive.metastore.txn.CompactionTxnHandler_java,168,27
org.apache.hive.hcatalog.common.HCatUtil_java,165,28
org.apache.hadoop.hive.ql.optimizer.metainfo.annotation.OpTraitsRulesProcFactory_java,157,29
org.apache.hadoop.hive.ql.io.orc.VectorizedOrcAcidRowBatchReader_java,156,30
org.apache.hadoop.hive.ql.parse.TezCompiler_java,150,31
org.apache.hadoop.hive.ql.parse.DDLSemanticAnalyzer_java,145,32
org.apache.hadoop.hive.metastore.txn.TxnHandler_java,136,33
org.apache.hadoop.hive.ql.exec.tez.TezSessionState_java,130,34
org.apache.hadoop.hive.ql.optimizer.spark.SetSparkReducerParallelism_java,114,35
org.apache.hadoop.hive.ql.exec.tez.DagUtils_java,109,36
org.apache.hadoop.hive.ql.parse.spark.GenSparkUtils_java,109,36
org.apache.hadoop.hive.llap.io.api.impl.LlapIoImpl_java,107,38
org.apache.hadoop.hive.ql.io.HiveInputFormat_java,103,39
org.apache.hadoop.hive.ql.optimizer.calcite.rules.HiveAggregateProjectMergeRule_java,102,40
org.apache.hive.jdbc.HiveConnection_java,101,41
org.apache.hadoop.hive.llap.ext.LlapTaskUmbilicalExternalClient_java,97,42
org.apache.hive.service.cli.session.HiveSessionImpl_java,93,43
org.apache.hadoop.hive.ql.optimizer.stats.annotation.StatsRulesProcFactory_java,93,43
org.apache.hive.service.rpc.thrift.TProgressUpdateResp_java,92,45
org.apache.hadoop.hive.ql.optimizer.spark.CombineEquivalentWorkResolver_java,92,45
org.apache.hadoop.hive.llap.io.encoded.OrcEncodedDataReader_java,89,47
org.apache.hadoop.hive.llap.io.api.impl.LlapRecordReader_java,89,47
org.apache.hadoop.hive.ql.exec.ReplCopyTask_java,88,49
org.apache.hadoop.hive.metastore.StatObjectConverter_java,87,50
org.apache.hadoop.hive.ql.hooks.Entity_java,84,51
org.apache.hadoop.hive.ql.io.orc.OrcInputFormat_java,81,52
org.apache.hive.jdbc.miniHS2.MiniHS2_java,79,53
org.apache.hadoop.hive.metastore.ReplChangeManager_java,77,54
org.apache.hadoop.hive.ql.Driver_java,75,55
org.apache.hadoop.hive.ql.exec.DDLTask_java,75,55
org.apache.hadoop.hive.ql.metadata.formatting.MetaDataFormatUtils_java,75,55
org.apache.hadoop.hive.druid.serde.DruidSerDe_java,75,55
org.apache.hadoop.hive.llap.daemon.impl.AMReporter_java,75,55
org.apache.hive.service.cli.operation.OperationManager_java,75,55
org.apache.hadoop.hive.ql.udf.generic.GenericUDAFComputeStats_java,72,61
org.apache.hadoop.hive.common.type.FastHiveDecimalImpl_java,71,62
org.apache.hadoop.hive.ql.Context_java,71,62
org.apache.hadoop.hive.ql.exec.ExplainTask_java,70,64
org.apache.hadoop.hive.ql.exec.FileSinkOperator_java,69,65
org.apache.hadoop.hive.ql.lockmgr.DbTxnManager_java,68,66
org.apache.hadoop.hive.ql.exec.tez.TezProcessor_java,67,67
org.apache.hadoop.hive.ql.udf.ptf.ValueBoundaryScanner_java,67,67
org.apache.hadoop.hive.metastore.MetaStoreUtils_java,66,69
org.apache.hadoop.hive.ql.optimizer.calcite.RelOptHiveTable_java,63,70
org.apache.hadoop.hive.common.io.DiskRangeList_java,62,71
org.apache.hive.common.util.HiveStringUtils_java,61,72
org.apache.hive.service.cli.thrift.ThriftCLIService_java,60,73
org.apache.hadoop.hive.ql.optimizer.calcite.rules.HiveReduceExpressionsWithStatsRule_java,60,73
org.apache.hadoop.hive.ql.parse.ReplicationSpec_java,60,73
org.apache.hive.jdbc.HiveDatabaseMetaData_java,58,76
org.apache.hadoop.hive.metastore.RetryingMetaStoreClient_java,58,76
org.apache.hive.spark.client.SparkClientUtilities_java,58,76
org.apache.hadoop.hive.serde2.io.HiveDecimalWritable_java,58,76
org.apache.hadoop.hive.ql.exec.tez.tools.KeyValueInputMerger_java,58,76
org.apache.hadoop.hive.ql.optimizer.calcite.translator.ASTConverter_java,57,81
org.apache.hadoop.hive.ql.hooks.LineageLogger_java,56,82
org.apache.hadoop.hive.ql.exec.tez.TezSessionPoolManager_java,56,82
org.apache.hadoop.hive.ql.exec.FunctionRegistry_java,54,84
