file,bugChurn,rank
org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore_java,3716,1
org.apache.hadoop.hive.metastore.txn.TxnHandler_java,1308,2
org.apache.hadoop.hive.metastore.ObjectStore_java,1125,3
org.apache.hadoop.hive.metastore.api.PartitionsStatsRequest_java,792,4
org.apache.hadoop.hive.ql.metadata.formatting.TextMetaDataFormatter_java,725,5
org.apache.hadoop.hive.metastore.api.DecimalColumnStatsData_java,690,6
org.apache.hadoop.hive.ql.io.orc.RecordReaderImpl_java,687,7
org.apache.hadoop.hive.metastore.api.TableStatsRequest_java,639,8
org.apache.hadoop.hive.ql.metadata.formatting.JsonMetaDataFormatter_java,637,9
org.apache.hadoop.hive.ql.exec.tez.DagUtils_java,627,10
org.apache.hadoop.hive.ql.parse.GenTezWork_java,616,11
org.apache.hadoop.hive.ql.exec.DDLTask_java,578,12
org.apache.hadoop.hive.ql.optimizer.StatsOptimizer_java,533,13
org.apache.hadoop.hive.metastore.api.Decimal_java,494,14
org.apache.hadoop.hive.metastore.txn.CompactionTxnHandler_java,491,15
org.apache.hadoop.hive.metastore.api.PartitionsStatsResult_java,486,16
org.apache.hadoop.hive.ql.stats.StatsUtils_java,482,17
org.apache.hadoop.hive.metastore.api.TableStatsResult_java,439,18
org.apache.hadoop.hive.ql.exec.tez.CustomPartitionVertex_java,402,19
org.apache.hadoop.hive.ql.exec.StatsTask_java,383,20
org.apache.hadoop.hive.metastore.StatObjectConverter_java,373,21
org.apache.hadoop.hive.ql.optimizer.physical.CrossProductCheck_java,357,22
org.apache.hadoop.hive.ql.optimizer.metainfo.annotation.OpTraitsRulesProcFactory_java,355,23
org.apache.hadoop.hive.ql.exec.vector.VectorizationContext_java,335,24
org.apache.hadoop.hive.ql.udf.generic.GenericUDAFComputeStats_java,315,25
org.apache.hadoop.hive.ql.parse.GenTezUtils_java,315,25
org.apache.hadoop.hive.ql.exec.Utilities_java,283,27
org.apache.hadoop.hive.ql.optimizer.ConvertJoinMapJoin_java,266,28
org.apache.hadoop.hive.ql.exec.vector.VectorizedRowBatchCtx_java,258,29
org.apache.hadoop.hive.ql.ppd.OpProcFactory_java,253,30
org.apache.hadoop.hive.ql.plan.ConditionalResolverCommonJoin_java,244,31
org.apache.hadoop.hive.ql.exec.tez.TezTask_java,242,32
org.apache.hadoop.hive.metastore.MetaStoreDirectSql_java,223,33
org.apache.hadoop.hive.ql.Driver_java,215,34
org.apache.hadoop.hive.ql.parse.SemanticAnalyzer_java,201,35
org.apache.hadoop.hive.ql.optimizer.ReduceSinkMapJoinProc_java,197,36
org.apache.hadoop.hive.ql.optimizer.physical.CommonJoinTaskDispatcher_java,192,37
org.apache.hadoop.hive.conf.HiveConf_java,186,38
org.apache.hadoop.hive.ql.parse.ProcessAnalyzeTable_java,178,39
org.apache.hadoop.hive.ql.exec.vector.expressions.FilterDecimalColumnInList_java,177,40
org.apache.hadoop.hive.ql.security.authorization.AuthorizationPreEventListener_java,174,41
org.apache.hadoop.hive.ql.exec.mr.HadoopJobExecHelper_java,172,42
org.apache.hadoop.hive.ql.exec.vector.expressions.DecimalColumnInList_java,158,43
org.apache.hadoop.hive.ql.optimizer.GenMapRedUtils_java,146,44
org.apache.hive.jdbc.JdbcColumn_java,141,45
org.apache.hadoop.hive.common.type.Decimal128_java,135,46
org.apache.hadoop.hive.ql.parse.TezCompiler_java,130,47
org.apache.hadoop.hive.ql.exec.tez.TezProcessor_java,130,47
org.apache.hadoop.hive.ql.io.NullRowsInputFormat_java,126,49
org.apache.hadoop.hive.metastore.RawStoreProxy_java,121,50
org.apache.hadoop.hive.ql.exec.tez.TezSessionState_java,121,50
org.apache.hadoop.hive.ql.index.IndexPredicateAnalyzer_java,119,52
org.apache.hadoop.hive.ql.session.SessionState_java,119,52
org.apache.hadoop.hive.ql.plan.TezWork_java,117,54
org.apache.hadoop.hive.ql.parse.DDLSemanticAnalyzer_java,116,55
org.apache.hadoop.hive.ql.exec.tez.CustomPartitionEdge_java,112,56
org.apache.hadoop.hive.ql.exec.FileSinkOperator_java,111,57
org.apache.hadoop.hive.ql.parse.GenTezWorkWalker_java,110,58
org.apache.hadoop.hive.ql.optimizer.physical.Vectorizer_java,109,59
org.apache.hadoop.hive.ql.exec.FunctionRegistry_java,108,60
org.apache.hadoop.hive.ql.metadata.Table_java,107,61
org.apache.hadoop.hive.ql.metadata.formatting.MetaDataFormatter_java,107,61
org.apache.hive.hcatalog.mapreduce.SpecialCases_java,107,61
org.apache.hadoop.hive.ql.security.authorization.plugin.sqlstd.SQLStdHiveAccessController_java,104,64
org.apache.hadoop.hive.ql.io.orc.OrcOutputFormat_java,103,65
org.apache.hadoop.hive.shims.Hadoop23Shims_java,102,66
org.apache.hive.jdbc.HttpKerberosRequestInterceptor_java,98,67
org.apache.hadoop.hive.ql.io.OneNullRowInputFormat_java,97,68
org.apache.hadoop.hive.common.type.UnsignedInt128_java,94,69
org.apache.hive.service.cli.session.SessionManager_java,94,69
org.apache.hadoop.hive.ql.io.sarg.SearchArgumentImpl_java,93,71
org.apache.hadoop.hive.ql.exec.tez.CustomEdgeConfiguration_java,92,72
org.apache.hadoop.hive.common.JavaUtils_java,92,72
org.apache.hive.jdbc.miniHS2.MiniHS2_java,89,74
org.apache.hadoop.hive.ql.exec.vector.expressions.aggregates.VectorUDAFSumDecimal_java,86,75
org.apache.hadoop.hive.shims.HadoopShims_java,86,75
org.apache.hadoop.hive.ql.optimizer.correlation.CorrelationOptimizer_java,85,77
org.apache.hive.jdbc.HiveResultSetMetaData_java,84,78
org.apache.hadoop.hive.ql.metadata.Partition_java,84,78
org.apache.hadoop.hive.ql.plan.PartitionDesc_java,82,80
org.apache.hive.ptest.execution.context.CloudExecutionContextProvider_java,82,80
org.apache.hadoop.hive.ql.metadata.formatting.MetaDataFormatUtils_java,80,82
org.apache.hive.common.HiveCompat_java,80,82
org.apache.hadoop.hive.ql.parse.GenTezProcContext_java,80,82
org.apache.hadoop.hive.ql.exec.NodeUtils_java,80,82
org.apache.hive.service.cli.thrift.ThriftCLIService_java,79,86
org.apache.hadoop.hive.ql.exec.vector.VectorGroupByOperator_java,79,86
org.apache.hadoop.hive.ql.exec.UDAF_java,79,86
org.apache.hadoop.hive.ql.udf.generic.GenericUDFToUnixTimeStamp_java,78,89
org.apache.hadoop.hive.ql.optimizer.metainfo.annotation.AnnotateWithOpTraits_java,78,89
org.apache.hadoop.hive.ql.exec.vector.expressions.NullUtil_java,77,91
org.apache.hadoop.hive.ql.udf.generic.GenericUDFPrintf_java,76,92
org.apache.hadoop.hive.ql.plan.UnionWork_java,75,93
org.apache.hadoop.hive.metastore.HiveMetaStore_java,74,94
org.apache.hadoop.hive.ql.plan.ExprNodeDescUtils_java,74,94
org.apache.hive.hcatalog.common.HiveClientCache_java,72,96
org.apache.hive.service.cli.operation.SQLOperation_java,71,97
org.apache.hadoop.hive.ql.lib.ForwardWalker_java,70,98
org.apache.hive.service.cli.session.HiveSessionBase_java,69,99
org.apache.hadoop.hive.ql.exec.TableScanOperator_java,69,99
org.apache.hadoop.hive.ql.parse.BaseSemanticAnalyzer_java,67,101
org.apache.hive.hcatalog.api.HCatCreateTableDesc_java,67,101
org.apache.hadoop.hive.metastore.VerifyingObjectStore_java,67,101
org.apache.hadoop.hive.ql.udf.generic.UDFCurrentDB_java,64,104
org.apache.hadoop.hive.serde2.RegexSerDe_java,64,104
org.apache.hive.hcatalog.mapreduce.FileOutputCommitterContainer_java,64,104
org.apache.hadoop.hive.metastore.api.ColumnStatisticsData_java,63,107
org.apache.hive.jdbc.Utils_java,62,108
org.apache.hadoop.hive.metastore.MetaStoreUtils_java,62,108
org.apache.hadoop.hive.ql.io.orc.OrcInputFormat_java,61,110
org.apache.hadoop.hive.ql.DriverContext_java,61,110
org.apache.hive.service.auth.PlainSaslServer_java,61,110
org.apache.hadoop.hive.ql.security.authorization.plugin.sqlstd.SQLAuthorizationUtils_java,60,113
org.apache.hadoop.hive.ql.exec.vector.expressions.VectorUDFDateDiffColCol_java,60,113
org.apache.hadoop.hive.ql.exec.tez.tools.TezMergedLogicalInput_java,59,115
org.apache.hadoop.hive.ql.udf.generic.GenericUDFBaseNumeric_java,57,116
org.apache.hadoop.hive.ql.optimizer.metainfo.annotation.AnnotateOpTraitsProcCtx_java,55,117
org.apache.hadoop.hive.ql.metadata.Hive_java,55,117
org.apache.hadoop.hive.ql.exec.vector.VectorMapJoinOperator_java,54,119
org.apache.hadoop.hive.ql.io.orc.OrcFile_java,54,119
org.apache.hive.hcatalog.templeton.AppConfig_java,51,121
org.apache.hadoop.hive.ql.plan.OpTraits_java,51,121
org.apache.hadoop.hive.ql.parse.LoadSemanticAnalyzer_java,50,123
org.apache.hadoop.hive.ql.optimizer.TezBucketJoinProcCtx_java,50,123
org.apache.hadoop.hive.ql.optimizer.GenMRTableScan1_java,49,125
org.apache.hadoop.hive.ql.parse.IndexUpdater_java,49,125
org.apache.hadoop.hive.ql.hooks.WriteEntity_java,48,127
org.apache.hadoop.hive.ql.optimizer.ColumnPrunerProcFactory_java,47,128
org.apache.hive.hcatalog.data.JsonSerDe_java,47,128
