file,bugChurn,rank
org.apache.ambari.server.controller.AmbariManagementControllerImpl_java,2998,1
org.apache.ambari.server.api.query.QueryImpl_java,1522,2
org.apache.ambari.server.state.ServiceComponentImpl_java,1440,3
org.apache.ambari.server.state.svccomphost.ServiceComponentHostImpl_java,1394,4
org.apache.ambari.server.controller.AmbariCustomCommandExecutionHelper_java,1222,5
org.apache.ambari.server.state.cluster.ClusterImpl_java,1122,6
org.apache.ambari.server.state.ServiceImpl_java,1121,7
org.apache.ambari.server.controller.jmx.JMXPropertyProvider_java,742,8
org.apache.ambari.server.controller.internal.ComponentResourceProvider_java,678,9
org.apache.ambari.server.controller.internal.ClusterControllerImpl_java,600,10
org.apache.ambari.server.controller.internal.HostResourceProvider_java,546,11
org.apache.ambari.server.controller.spi.ClusterController_java,536,12
org.apache.ambari.server.controller.internal.AbstractProviderModule_java,528,13
org.apache.ambari.server.configuration.Configuration_java,455,14
org.apache.ambari.server.api.services.AmbariMetaInfo_java,411,15
org.apache.ambari.view.filebrowser.DownloadService_java,397,16
org.apache.ambari.server.controller.utilities.PredicateBuilder_java,378,17
org.apache.ambari.server.agent.AgentEnv_java,356,18
org.apache.ambari.server.actionmanager.ActionScheduler_java,320,19
org.apache.ambari.server.utils.StageUtils_java,310,20
org.apache.ambari.server.controller.AmbariManagementController_java,224,21
org.apache.ambari.server.agent.HeartBeatHandler_java,216,22
org.apache.ambari.server.customactions.ActionDefinitionManager_java,202,23
org.apache.ambari.server.controller.internal.ClusterResourceProvider_java,201,24
org.apache.ambari.server.actionmanager.ActionDBAccessorImpl_java,185,25
org.apache.ambari.server.utils.ShellCommandUtil_java,178,26
org.apache.ambari.server.orm.DBAccessorImpl_java,165,27
org.apache.ambari.server.metadata.RoleCommandOrder_java,154,28
org.apache.ambari.server.security.authorization.AmbariLdapAuthoritiesPopulator_java,153,29
org.apache.ambari.server.controller.internal.RequestResourceProvider_java,152,30
org.apache.ambari.server.state.ServiceInfo_java,150,31
org.apache.ambari.server.controller.internal.ActionResourceProvider_java,149,32
org.apache.ambari.view.phonelist.PhoneListServlet_java,144,33
org.apache.ambari.view.filebrowser.HelpService_java,144,33
org.apache.ambari.server.customactions.ActionDefinitionSpec_java,139,35
org.apache.ambari.server.state.ServiceOsSpecific_java,138,36
org.apache.ambari.server.scheduler.ExecutionScheduleManager_java,134,37
org.apache.ambari.server.security.authorization.AmbariLdapBindAuthenticator_java,133,38
org.apache.ambari.server.customactions.ActionDefinition_java,132,39
org.apache.ambari.server.controller.internal.HostComponentResourceProvider_java,129,40
org.apache.ambari.server.orm.dao.HostRoleCommandDAO_java,122,41
org.apache.ambari.server.controller.internal.BaseProvider_java,116,42
org.apache.ambari.server.agent.HeartbeatMonitor_java,101,43
org.apache.ambari.server.controller.internal.TaskResourceProvider_java,100,44
org.apache.ambari.server.actionmanager.HostRoleCommand_java,99,45
org.apache.ambari.server.controller.internal.ServiceResourceProvider_java,97,46
org.apache.ambari.server.upgrade.AbstractUpgradeCatalog_java,96,47
org.apache.ambari.server.actionmanager.ActionManager_java,94,48
org.apache.ambari.server.api.services.parsers.JsonRequestBodyParser_java,92,49
org.apache.ambari.server.controller.internal.AbstractPropertyProvider_java,87,50
org.apache.ambari.server.security.authorization.LdapServerProperties_java,85,51
org.apache.ambari.server.controller.utilities.PropertyHelper_java,85,51
org.apache.ambari.server.controller.ControllerModule_java,84,53
org.apache.ambari.server.state.State_java,82,54
org.apache.ambari.server.scheduler.AbstractLinearExecutionJob_java,80,55
org.apache.ambari.server.controller.spi.PageRequest_java,76,56
org.apache.ambari.server.state.host.HostImpl_java,74,57
org.apache.ambari.server.view.ViewRegistry_java,73,58
org.apache.ambari.server.security.SecurityFilter_java,71,59
org.apache.ambari.server.controller.internal.PageRequestImpl_java,71,59
org.apache.ambari.server.controller.internal.AbstractResourceProvider_java,69,61
org.apache.ambari.server.orm.entities.HostRoleCommandEntity_java,69,61
org.apache.ambari.server.security.authorization.Users_java,66,63
org.apache.ambari.log4j.common.store.DatabaseStore_java,64,64
org.apache.ambari.server.controller.ServiceComponentHostResponse_java,63,65
org.apache.ambari.server.controller.AmbariActionExecutionHelper_java,62,66
org.apache.ambari.server.controller.internal.URLStreamProvider_java,62,66
org.apache.ambari.server.utils.VersionUtils_java,61,68
org.apache.ambari.server.controller.internal.PageResponseImpl_java,61,68
org.apache.ambari.server.actionmanager.ExecutionCommandWrapper_java,61,68
org.apache.ambari.server.api.services.BaseRequest_java,61,68
org.apache.ambari.server.agent.rest.AgentResource_java,58,72
org.apache.ambari.server.controller.internal.RootServiceHostComponentResourceProvider_java,58,72
org.apache.ambari.server.state.stack.OsFamily_java,57,74
org.apache.ambari.server.agent.CommandReport_java,56,75
org.apache.ambari.server.controller.AmbariServer_java,55,76
org.apache.ambari.view.filebrowser.FileBrowserService_java,55,76
org.apache.ambari.server.orm.AmbariJpaLocalTxnInterceptor_java,54,78
org.apache.ambari.server.controller.RootServiceHostComponentResponse_java,52,79
org.apache.ambari.server.controller.spi.PageResponse_java,52,79
org.apache.ambari.server.orm.dao.HostConfigMappingDAO_java,50,81
org.apache.ambari.server.state.scheduler.RequestExecutionImpl_java,50,81
org.apache.ambari.server.actionmanager.Stage_java,50,81
org.apache.ambari.server.orm.entities.HostConfigMappingEntity_java,49,84
org.apache.ambari.server.security.CertificateManager_java,49,84
org.apache.ambari.server.api.services.serializers.JsonSerializer_java,47,86
org.apache.ambari.server.security.authorization.AuthorizationTestModuleForLdapDNWithSpace_java,47,86
org.apache.ambari.server.controller.internal.StackConfigurationResourceProvider_java,46,88
