file,bugChurn,rank
org.apache.ambari.server.controller.AmbariManagementControllerImpl_java,1028,1
org.apache.ambari.server.view.ViewRegistry_java,713,2
org.apache.ambari.server.controller.internal.HostComponentResourceProvider_java,544,3
org.apache.ambari.server.controller.internal.ClusterResourceProvider_java,417,4
org.apache.ambari.server.controller.internal.BlueprintConfigurationProcessor_java,388,5
org.apache.ambari.server.events.listeners.alerts.AlertReceivedListener_java,337,6
org.apache.ambari.server.upgrade.AbstractUpgradeCatalog_java,330,7
org.apache.ambari.server.controller.internal.HostResourceProvider_java,324,8
org.apache.ambari.server.state.ConfigHelper_java,284,9
org.apache.ambari.server.orm.DBAccessorImpl_java,265,10
org.apache.ambari.server.controller.internal.AlertDefinitionResourceProvider_java,247,11
org.apache.ambari.server.orm.entities.ViewInstanceEntity_java,240,12
org.apache.ambari.server.state.cluster.ClusterImpl_java,239,13
org.apache.ambari.server.api.services.StacksService_java,209,14
org.apache.ambari.server.actionmanager.ActionScheduler_java,205,15
org.apache.ambari.view.filebrowser.DownloadService_java,201,16
org.apache.ambari.server.events.listeners.alerts.AlertMaintenanceModeListener_java,199,17
org.apache.ambari.server.state.stack.LatestRepoCallable_java,193,18
org.apache.ambari.server.controller.AmbariCustomCommandExecutionHelper_java,184,19
org.apache.ambari.server.events.listeners.alerts.AlertServiceStateListener_java,183,20
org.apache.ambari.server.controller.jmx.JMXPropertyProvider_java,179,21
org.apache.ambari.server.state.stack.OsFamily_java,172,22
org.apache.ambari.server.api.query.QueryImpl_java,168,23
org.apache.ambari.server.controller.internal.BaseProvider_java,165,24
org.apache.ambari.server.controller.internal.StackLevelConfigurationResourceProvider_java,159,25
org.apache.ambari.server.events.listeners.alerts.AlertStateChangedListener_java,147,26
org.apache.ambari.server.events.listeners.alerts.AlertLifecycleListener_java,136,27
org.apache.ambari.server.controller.internal.URLStreamProvider_java,130,28
org.apache.ambari.server.orm.entities.LdapSyncEventEntity_java,127,29
org.apache.ambari.server.events.listeners.alerts.AlertAggregateListener_java,126,30
org.apache.ambari.server.controller.internal.LdapSyncEventResourceProvider_java,124,31
org.apache.ambari.server.controller.utilities.PropertyHelper_java,121,32
org.apache.ambari.server.events.listeners.alerts.AlertHashInvalidationListener_java,120,33
org.apache.ambari.server.security.authorization.AmbariAuthorizationFilter_java,114,34
org.apache.ambari.server.actionmanager.Stage_java,113,35
