file,bugChurn,rank
org.apache.ambari.server.state.cluster.ClusterImpl_java,2764,1
org.apache.ambari.server.controller.KerberosHelper_java,1131,2
org.apache.ambari.server.state.svccomphost.ServiceComponentHostImpl_java,1097,3
org.apache.ambari.server.controller.AmbariManagementControllerImpl_java,715,4
org.apache.ambari.server.controller.AuthToLocalBuilder_java,625,5
org.apache.hadoop.metrics2.sink.timeline.TimelineMetric_java,572,6
org.apache.ambari.fast_hdfs_resource.Resource_java,522,7
org.apache.ambari.server.serveraction.kerberos.KerberosOperationHandler_java,485,8
org.apache.ambari.server.configuration.Configuration_java,421,9
org.apache.ambari.server.state.ServiceComponentImpl_java,322,10
org.apache.ambari.server.state.ServiceImpl_java,310,11
org.apache.hadoop.metrics2.sink.timeline.TimelineMetrics_java,309,12
org.apache.ambari.server.controller.internal.BlueprintConfigurationProcessor_java,309,12
org.apache.ambari.server.serveraction.kerberos.UpdateKerberosConfigsServerAction_java,292,14
org.apache.ambari.server.controller.internal.CalculatedStatus_java,286,15
org.apache.ambari.view.pig.templeton.client.JSONRequest_java,278,16
org.apache.ambari.server.controller.internal.HostKerberosIdentityResourceProvider_java,243,17
org.apache.ambari.server.state.kerberos.KerberosServiceDescriptorFactory_java,232,18
org.apache.ambari.server.api.services.serializers.CsvSerializer_java,224,19
org.apache.ambari.server.controller.internal.RepositoryVersionResourceProvider_java,219,20
org.apache.ambari.server.state.stack.upgrade.RepositoryVersionHelper_java,217,21
org.apache.ambari.server.orm.dao.AlertsDAO_java,208,22
org.apache.ambari.server.state.kerberos.KerberosServiceDescriptor_java,201,23
org.apache.ambari.server.checks.CheckDescription_java,197,24
org.apache.ambari.server.api.predicate.QueryLexer_java,195,25
org.apache.ambari.server.state.kerberos.AbstractKerberosDescriptorContainer_java,192,26
org.apache.ambari.fast_hdfs_resource.Runner_java,186,27
org.apache.ambari.server.controller.internal.AbstractProviderModule_java,186,27
org.apache.ambari.server.state.theme.Section_java,183,29
org.apache.ambari.server.stack.MasterHostResolver_java,183,29
org.apache.ambari.server.checks.ServicesTezDistributedCacheCheck_java,182,31
org.apache.ambari.server.serveraction.kerberos.MITKerberosOperationHandler_java,181,32
org.apache.ambari.server.bootstrap.BSRunner_java,177,33
org.apache.ambari.server.state.cluster.ClustersImpl_java,164,34
org.apache.ambari.server.checks.ServicesMapReduceDistributedCacheCheck_java,154,35
org.apache.ambari.server.orm.dao.HostRoleCommandDAO_java,153,36
org.apache.ambari.server.controller.ServiceConfigVersionResponse_java,150,37
org.apache.ambari.server.stack.StackModule_java,149,38
org.apache.ambari.server.controller.internal.ClusterResourceProvider_java,147,39
org.apache.ambari.server.actionmanager.ActionDBAccessorImpl_java,140,40
org.apache.ambari.server.security.ldap.AmbariLdapDataPopulator_java,137,41
org.apache.ambari.server.state.theme.ThemeConfiguration_java,134,42
org.apache.ambari.server.api.services.AmbariMetaInfo_java,131,43
org.apache.ambari.server.events.listeners.upgrade.HostVersionOutOfSyncListener_java,126,44
org.apache.ambari.server.state.theme.Subsection_java,126,44
org.apache.ambari.server.serveraction.kerberos.AbstractKerberosDataFileWriter_java,124,46
org.apache.ambari.server.agent.HeartBeatHandler_java,123,47
org.apache.ambari.server.serveraction.upgrades.FinalizeUpgradeAction_java,122,48
org.apache.ambari.server.controller.internal.HostComponentResourceProvider_java,121,49
org.apache.ambari.server.api.services.HostKerberosIdentityService_java,121,49
org.apache.ambari.server.api.services.stackadvisor.commands.ConfigurationDependenciesRecommendationCommand_java,119,51
org.apache.ambari.server.view.ViewClassLoader_java,118,52
org.apache.ambari.server.upgrade.AbstractUpgradeCatalog_java,118,52
org.apache.ambari.server.events.listeners.upgrade.StackVersionListener_java,116,54
org.apache.ambari.server.state.stack.OsFamily_java,116,54
org.apache.ambari.view.capacityscheduler.ConfigurationService_java,115,56
org.apache.ambari.server.controller.internal.StageResourceProvider_java,114,57
org.apache.ambari.server.controller.metrics.MetricsDownsamplingMethodFactory_java,114,57
org.apache.ambari.server.api.services.stackadvisor.commands.ConfigurationRecommendationCommand_java,113,59
org.apache.ambari.server.controller.metrics.timeline.AMSPropertyProvider_java,112,60
org.apache.ambari.server.orm.entities.AlertCurrentEntity__java,109,61
org.apache.ambari.server.checks.AbstractCheckDescriptor_java,105,62
