file,bugChurn,rank
org.apache.ambari.server.controller.KerberosHelperImpl_java,3272,1
org.apache.ambari.server.controller.KerberosHelper_java,3030,2
org.apache.ambari.server.state.ConfigImpl_java,956,3
org.apache.ambari.server.security.encryption.CredentialStoreServiceImpl_java,778,4
org.apache.ambari.server.state.cluster.ClusterImpl_java,680,5
org.apache.ambari.server.state.svccomphost.ServiceComponentHostImpl_java,631,6
org.apache.ambari.server.controller.internal.BlueprintConfigurationProcessor_java,595,7
org.apache.ambari.server.controller.AmbariManagementControllerImpl_java,563,8
org.apache.ambari.view.utils.hdfs.HdfsApi_java,533,9
org.apache.ambari.server.configuration.Configuration_java,451,10
org.apache.ambari.server.controller.internal.CredentialResourceProvider_java,428,11
org.apache.ambari.server.events.listeners.upgrade.DistributeRepositoriesActionListener_java,424,12
org.apache.ambari.server.security.encryption.AbstractCredentialStore_java,415,13
org.apache.ambari.server.security.encryption.MasterKeyServiceImpl_java,381,14
org.apache.ambari.server.topology.TopologyManager_java,377,15
org.apache.ambari.server.controller.internal.UpgradeResourceProvider_java,346,16
org.apache.ambari.view.utils.ambari.AmbariApi_java,334,17
org.apache.ambari.server.utils.SecretReference_java,311,18
org.apache.ambari.server.controller.internal.ClusterStackVersionResourceProvider_java,286,19
org.apache.ambari.server.serveraction.kerberos.PrepareKerberosIdentitiesServerAction_java,284,20
org.apache.ambari.server.serveraction.kerberos.PrepareEnableKerberosServerAction_java,274,21
org.apache.ambari.server.serveraction.kerberos.PrepareDisableKerberosServerAction_java,252,22
org.apache.ambari.server.actionmanager.ActionScheduler_java,246,23
org.apache.ambari.server.serveraction.upgrades.HBaseConfigCalculation_java,233,24
org.apache.ambari.server.security.encryption.InMemoryCredentialStore_java,233,24
org.apache.ambari.server.controller.internal.BlueprintResourceProvider_java,210,26
org.apache.ambari.server.orm.DBAccessorImpl_java,209,27
org.apache.ambari.view.capacityscheduler.ConfigurationService_java,207,28
org.apache.ambari.server.actionmanager.Stage_java,205,29
org.apache.ambari.server.serveraction.kerberos.AbstractPrepareKerberosServerAction_java,205,29
org.apache.ambari.server.controller.AmbariServer_java,198,31
org.apache.ambari.view.utils.hdfs.ConfigurationBuilder_java,197,32
org.apache.ambari.server.serveraction.kerberos.CreatePrincipalsServerAction_java,192,33
org.apache.ambari.server.security.SecurePasswordHelper_java,190,34
org.apache.ambari.server.serveraction.kerberos.KerberosOperationHandler_java,186,35
org.apache.ambari.server.events.listeners.alerts.AlertMaintenanceModeListener_java,185,36
org.apache.ambari.server.actionmanager.ActionDBAccessorImpl_java,184,37
org.apache.ambari.server.upgrade.AbstractUpgradeCatalog_java,182,38
org.apache.ambari.server.view.ViewURLStreamProvider_java,181,39
org.apache.ambari.view.utils.ambari.Services_java,178,40
org.apache.ambari.server.topology.SecurityConfigurationFactory_java,175,41
org.apache.ambari.server.security.encryption.FileBasedCredentialStore_java,162,42
org.apache.ambari.server.controller.internal.StageResourceProvider_java,159,43
org.apache.ambari.server.controller.metrics.timeline.cache.TimelineMetricsCacheSizeOfEngine_java,154,44
org.apache.ambari.server.state.ConfigHelper_java,154,44
org.apache.ambari.server.security.credential.PrincipalKeyCredential_java,154,44
org.apache.ambari.server.security.encryption.CredentialStoreService_java,150,47
org.apache.ambari.view.utils.hdfs.HdfsUtil_java,150,47
org.apache.ambari.server.KdcServerConnectionVerification_java,147,49
org.apache.ambari.server.orm.dao.HostComponentStateDAO_java,146,50
org.apache.ambari.server.controller.internal.CompatibleRepositoryVersionResourceProvider_java,145,51
org.apache.ambari.server.state.Host_java,144,52
org.apache.ambari.server.api.services.CredentialService_java,144,52
org.apache.ambari.server.serveraction.kerberos.MITKerberosOperationHandler_java,141,54
org.apache.ambari.server.serveraction.upgrades.RangerConfigCalculation_java,132,55
org.apache.ambari.server.serveraction.kerberos.KerberosServerAction_java,132,55
org.apache.ambari.server.topology.AmbariContext_java,131,57
org.apache.ambari.view.utils.UserLocal_java,129,58
org.apache.ambari.server.orm.dao.AlertsDAO_java,128,59
org.apache.ambari.server.controller.internal.AbstractProviderModule_java,118,60
org.apache.ambari.server.topology.BlueprintValidatorImpl_java,114,61
org.apache.ambari.server.topology.HostGroupInfo_java,112,62
org.apache.ambari.server.orm.dao.StageDAO_java,107,63
org.apache.ambari.server.agent.HeartBeatHandler_java,105,64
org.apache.ambari.server.orm.models.HostComponentSummary_java,104,65
org.apache.ambari.server.security.encryption.CredentialProvider_java,102,66
org.apache.ambari.server.state.ChangedConfigInfo_java,101,67
org.apache.ambari.server.checks.ComponentsInstallationCheck_java,100,68
org.apache.ambari.server.orm.entities.HostComponentStateEntity_java,98,69
org.apache.ambari.view.utils.hdfs.AuthConfigurationBuilder_java,98,69
org.apache.ambari.server.state.stack.upgrade.ClusterGrouping_java,95,71
org.apache.ambari.server.orm.dao.HostRoleCommandDAO_java,93,72
org.apache.ambari.server.orm.dao.RepositoryVersionDAO_java,92,73
org.apache.ambari.server.events.listeners.alerts.AlertReceivedListener_java,89,74
org.apache.ambari.server.controller.metrics.timeline.cache.TimelineMetricCacheEntryFactory_java,87,75
org.apache.ambari.server.utils.RetryHelper_java,85,76
org.apache.ambari.server.StateRecoveryManager_java,85,76
org.apache.ambari.server.state.StackInfo_java,83,78
org.apache.ambari.server.topology.HostRequest_java,83,78
org.apache.ambari.server.upgrade.SchemaUpgradeHelper_java,82,80
org.apache.ambari.server.controller.ConfigurationResponse_java,82,80
org.apache.ambari.server.orm.dao.RequestOperationLevelDAO_java,82,80
org.apache.ambari.server.controller.internal.ProvisionClusterRequest_java,82,80
org.apache.ambari.server.state.cluster.ClustersImpl_java,80,84
org.apache.ambari.server.controller.internal.ClusterResourceProvider_java,79,85
org.apache.ambari.server.security.credential.GenericKeyCredential_java,79,85
org.apache.ambari.server.security.encryption.CredentialStore_java,78,87
org.apache.ambari.server.testing.DeadlockWarningThread_java,75,88
org.apache.ambari.server.actionmanager.Request_java,75,88
org.apache.ambari.server.actionmanager.ExecutionCommandWrapper_java,73,90
org.apache.ambari.server.actionmanager.HostRoleCommand_java,73,90
org.apache.ambari.view.pig.persistence.DataStoreStorage_java,72,92
org.apache.ambari.server.topology.Credential_java,71,93
org.apache.ambari.server.orm.dao.ClusterDAO_java,68,94
org.apache.ambari.server.stack.ComponentModule_java,68,94
org.apache.ambari.server.controller.internal.StackArtifactResourceProvider_java,67,96
org.apache.ambari.server.topology.SecurityConfiguration_java,67,96
org.apache.ambari.server.controller.metrics.timeline.cache.TimelineMetricCacheProvider_java,66,98
org.apache.ambari.server.checks.ServicesUpCheck_java,65,99
org.apache.ambari.server.update.HostUpdateHelper_java,63,100
org.apache.ambari.server.controller.internal.CompatibleRepositoryVersion_java,62,101
org.apache.ambari.server.view.ViewRegistry_java,60,102
org.apache.ambari.server.security.ldap.AmbariLdapDataPopulator_java,60,102
org.apache.ambari.server.controller.internal.ServiceResourceProvider_java,60,102
org.apache.ambari.server.stack.MasterHostResolver_java,59,105
org.apache.ambari.server.state.Cluster_java,58,106
org.apache.ambari.server.state.Service_java,53,107
org.apache.ambari.server.state.stack.upgrade.ConfigureTask_java,53,107
org.apache.ambari.server.checks.YarnTimelineServerStatePreservingCheck_java,52,109
org.apache.ambari.server.utils.VersionUtils_java,52,109
org.apache.ambari.server.orm.DBAccessor_java,52,109
org.apache.ambari.server.security.credential.CredentialFactory_java,51,112
org.apache.ambari.server.view.HttpImpersonatorImpl_java,50,113
org.apache.ambari.server.events.listeners.upgrade.HostVersionOutOfSyncListener_java,50,113
org.apache.ambari.server.controller.internal.HostResourceProvider_java,49,115
org.apache.ambari.server.state.ServiceComponent_java,49,115
org.apache.ambari.server.controller.internal.UpgradeItemResourceProvider_java,48,117
org.apache.ambari.server.view.ViewArchiveUtility_java,46,118
org.apache.ambari.server.topology.BlueprintFactory_java,46,118
org.apache.ambari.server.api.resources.CredentialResourceDefinition_java,46,118
org.apache.ambari.view.utils.ambari.AmbariApiException_java,45,121
org.apache.ambari.view.pig.persistence.SmokeTestEntity_java,45,121
org.apache.ambari.server.api.services.persistence.PersistenceManagerImpl_java,44,123
org.apache.ambari.server.orm.dao.HostComponentDesiredStateDAO_java,43,124
org.apache.ambari.server.topology.ClusterTopologyImpl_java,41,125
org.apache.ambari.server.controller.internal.AbstractResourceProvider_java,39,126
org.apache.ambari.server.orm.dao.AlertDispatchDAO_java,39,126
org.apache.ambari.server.checks.AbstractCheckDescriptor_java,38,128
org.apache.ambari.server.topology.ClusterConfigurationRequest_java,38,128
org.apache.ambari.server.controller.internal.BaseClusterRequest_java,38,128
org.apache.ambari.server.serveraction.kerberos.CleanupServerAction_java,37,131
org.apache.ambari.server.topology.LogicalRequest_java,36,132
org.apache.ambari.server.orm.entities.StageEntity_java,36,132
