file,bugChurn,rank
org.apache.ambari.server.configuration.Configuration_java,1354,1
org.apache.ambari.server.controller.KerberosHelperImpl_java,766,2
org.apache.ambari.server.checks.DatabaseConsistencyCheckHelper_java,705,3
org.apache.hadoop.metrics2.sink.timeline.cache.TimelineMetricsCache_java,644,4
org.apache.ambari.server.state.kerberos.KerberosDescriptorUpdateHelper_java,585,5
org.apache.ambari.server.state.services.MetricsRetrievalService_java,539,6
org.apache.ambari.server.orm.db.DDLTestUtils_java,525,7
org.apache.ambari.server.controller.logging.LoggingRequestHelperImpl_java,432,8
org.apache.ambari.server.view.ViewRegistry_java,398,9
org.apache.ambari.server.checks.CheckDescription_java,315,10
org.apache.ambari.server.controller.AmbariCustomCommandExecutionHelper_java,311,11
org.apache.ambari.server.controller.internal.BlueprintConfigurationProcessor_java,307,12
org.apache.ambari.server.view.ViewDataMigrationContextImpl_java,302,13
org.apache.ambari.server.orm.db.DDLTests_java,277,14
org.apache.ambari.server.state.cluster.ClusterImpl_java,267,15
org.apache.ambari.server.security.authorization.AmbariAuthorizationFilter_java,265,16
org.apache.ambari.server.controller.AmbariManagementControllerImpl_java,262,17
org.apache.ambari.server.controller.logging.LogSearchDataRetrievalService_java,261,18
org.apache.ambari.view.phonelist.PhoneListServlet_java,242,19
org.apache.ambari.server.controller.AmbariServer_java,240,20
org.apache.ambari.server.actionmanager.ActionScheduler_java,240,20
org.apache.ambari.server.utils.ShellCommandUtil_java,240,20
org.apache.ambari.server.view.ViewDataMigrationUtility_java,228,23
org.apache.ambari.server.actionmanager.ExecutionCommandWrapper_java,225,24
org.apache.hadoop.metrics2.sink.timeline.ContainerMetric_java,218,25
org.apache.hadoop.metrics2.sink.storm.StormTimelineMetricsSink_java,215,26
org.apache.ambari.server.stack.RepoUtil_java,207,27
org.apache.ambari.server.serveraction.upgrades.UpgradeUserKerberosDescriptor_java,205,28
org.apache.ambari.server.serveraction.kerberos.ConfigureAmbariIdentitiesServerAction_java,198,29
org.apache.ambari.server.state.ConfigHelper_java,197,30
org.apache.ambari.server.stack.StackModule_java,186,31
org.apache.ambari.server.controller.internal.RequestResourceProvider_java,177,32
org.apache.ambari.server.controller.metrics.RestMetricsPropertyProvider_java,176,33
org.apache.ambari.server.view.ViewThrottleFilter_java,173,34
org.apache.ambari.server.controller.internal.HostResourceProvider_java,169,35
org.apache.ambari.server.stack.StackManagerMock_java,166,36
org.apache.ambari.server.controller.jmx.JMXPropertyProvider_java,166,36
org.apache.ambari.server.upgrade.AbstractUpgradeCatalog_java,165,38
org.apache.ambari.server.serveraction.kerberos.CreatePrincipalsServerAction_java,165,38
org.apache.ambari.server.checks.DatabaseConsistencyChecker_java,158,40
org.apache.ambari.server.state.ComponentInfo_java,153,41
org.apache.ambari.server.controller.metrics.ThreadPoolEnabledPropertyProvider_java,152,42
org.apache.ambari.view.migration.ViewDataMigrationContext_java,150,43
org.apache.ambari.server.controller.internal.UpgradeResourceProvider_java,144,44
org.apache.ambari.server.serveraction.upgrades.RangerWebAlertConfigAction_java,130,45
org.apache.ambari.server.api.services.LoggingService_java,129,46
org.apache.ambari.server.stack.UpdateActiveRepoVersionOnStartup_java,127,47
