file,bugChurn,rank
org.apache.cassandra.cql3.statements.SelectStatement_java,2553,1
org.apache.cassandra.cql3.restrictions.StatementRestrictions_java,612,2
org.apache.cassandra.io.sstable.SSTableRewriter_java,612,2
org.apache.cassandra.cql3.selection.Selection_java,554,4
org.apache.cassandra.cql3.restrictions.MultiColumnRestriction_java,549,5
org.apache.cassandra.cql3.restrictions.SingleColumnRestriction_java,516,6
org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy_java,427,7
org.apache.cassandra.service.StorageService_java,392,8
org.apache.cassandra.cql3.Relation_java,365,9
org.apache.cassandra.cql3.CQLTester_java,336,10
org.apache.cassandra.config.DatabaseDescriptor_java,323,11
org.apache.cassandra.db.compaction.CompactionManager_java,320,12
org.apache.cassandra.io.sstable.IndexSummaryBuilder_java,314,13
org.apache.cassandra.service.StartupChecks_java,297,14
org.apache.cassandra.cql3.restrictions.TokenRestriction_java,294,15
org.apache.cassandra.cql3.functions.UDFunction_java,279,16
org.apache.cassandra.db.ColumnFamilyStore_java,250,17
org.apache.cassandra.service.CassandraDaemon_java,237,18
org.apache.cassandra.cql3.restrictions.TokenFilter_java,237,18
org.apache.cassandra.utils.CassandraVersion_java,231,20
org.apache.cassandra.utils.concurrent.Ref_java,220,21
org.apache.cassandra.stress.generate.PartitionIterator_java,219,22
org.apache.cassandra.cql3.SingleColumnRelation_java,218,23
org.apache.cassandra.cql3.Operator_java,212,24
org.apache.cassandra.service.ActiveRepairService_java,198,25
org.apache.cassandra.cql3.statements.RequestValidations_java,194,26
org.apache.cassandra.tools.NodeTool_java,189,27
org.apache.cassandra.streaming.StreamTransferTask_java,187,28
org.apache.cassandra.stress.settings.SettingsSchema_java,179,29
org.apache.cassandra.repair.RepairMessageVerbHandler_java,176,30
org.apache.cassandra.cql3.TokenRelation_java,168,31
org.apache.cassandra.cql3.selection.Selector_java,168,31
org.apache.cassandra.cql3.restrictions.TermSlice_java,167,33
org.apache.cassandra.cql3.selection.Selectable_java,166,34
org.apache.cassandra.io.sstable.IndexSummary_java,164,35
org.apache.cassandra.gms.Gossiper_java,163,36
org.apache.cassandra.cql3.selection.SelectorFactories_java,159,37
org.apache.cassandra.cql3.MultiColumnRelation_java,156,38
org.apache.cassandra.db.SystemKeyspace_java,154,39
org.apache.cassandra.io.util.UnbufferedDataOutputStreamPlus_java,148,40
org.apache.cassandra.cql3.statements.ModificationStatement_java,142,41
org.apache.cassandra.service.GCInspector_java,140,42
org.apache.cassandra.io.util.SafeMemoryWriter_java,136,43
org.apache.cassandra.db.compaction.LeveledManifest_java,133,44
org.apache.cassandra.db.compaction.CompactionTask_java,127,45
org.apache.cassandra.db.DataRange_java,123,46
org.apache.cassandra.io.util.Memory_java,118,47
org.apache.cassandra.cql3.selection.AbstractFunctionSelector_java,116,48
org.apache.cassandra.repair.AnticompactionTask_java,114,49
org.apache.cassandra.cql3.selection.WritetimeOrTTLSelector_java,114,49
org.apache.cassandra.cql3.selection.FieldSelector_java,112,51
org.apache.cassandra.transport.ConnectionLimitHandler_java,111,52
org.apache.cassandra.cql3.ColumnCondition_java,111,52
org.apache.cassandra.cql3.QueryProcessor_java,109,54
org.apache.cassandra.streaming.StreamSession_java,108,55
org.apache.cassandra.cql3.restrictions.Restriction_java,107,56
org.apache.cassandra.io.sstable.CQLSSTableWriter_java,105,57
org.apache.cassandra.io.util.SafeMemory_java,100,58
org.apache.cassandra.cql3.selection.SimpleSelector_java,92,59
org.apache.cassandra.cql3.restrictions.Restrictions_java,92,59
org.apache.cassandra.cql3.ColumnIdentifier_java,89,61
org.apache.cassandra.db.HintedHandOffManager_java,89,61
org.apache.cassandra.cql3.statements.UpdateStatement_java,87,63
org.apache.cassandra.db.Memtable_java,84,64
org.apache.cassandra.io.compress.CompressionMetadata_java,80,65
org.apache.cassandra.cql3.selection.ScalarFunctionSelector_java,77,66
org.apache.cassandra.triggers.TriggerExecutor_java,77,66
org.apache.cassandra.cql3.KeyspaceElementName_java,74,68
org.apache.cassandra.cql3.selection.AggregateFunctionSelector_java,74,68
org.apache.cassandra.db.compaction.LeveledCompactionStrategy_java,73,70
org.apache.cassandra.cql3.statements.CreateAggregateStatement_java,72,71
org.apache.cassandra.io.sstable.IndexSummaryManager_java,69,72
org.apache.cassandra.auth.PermissionsCache_java,69,72
org.apache.cassandra.cql3.statements.CreateFunctionStatement_java,69,72
org.apache.cassandra.tools.StandaloneScrubber_java,66,75
org.apache.cassandra.hadoop.cql3.CqlRecordWriter_java,66,75
org.apache.cassandra.utils.concurrent.WrappedSharedCloseable_java,65,77
org.apache.cassandra.io.util.DataOutputBufferFixed_java,65,77
org.apache.cassandra.dht.IPartitionerDependentSerializer_java,61,79
org.apache.cassandra.repair.messages.CleanupMessage_java,61,79
org.apache.cassandra.io.sstable.SSTableLoader_java,59,81
org.apache.cassandra.SchemaLoader_java,58,82
org.apache.cassandra.config.ColumnDefinition_java,56,83
org.apache.cassandra.service.AbstractReadExecutor_java,56,83
org.apache.cassandra.cql3.selection.RawSelector_java,55,85
org.apache.cassandra.transport.Event_java,54,86
org.apache.cassandra.db.commitlog.CommitLogSegment_java,54,86
org.apache.cassandra.db.compaction.DateTieredCompactionStrategy_java,54,86
org.apache.cassandra.utils.concurrent.Refs_java,53,89
org.apache.cassandra.utils.concurrent.RefCounted_java,52,90
org.apache.cassandra.transport.CBUtil_java,51,91
org.apache.cassandra.streaming.messages.OutgoingFileMessage_java,51,91
org.apache.cassandra.service.StorageProxy_java,49,93
org.apache.cassandra.service.StartupCheck_java,47,94
org.apache.cassandra.utils.concurrent.SharedCloseableImpl_java,47,94
org.apache.cassandra.tracing.Tracing_java,45,96
org.apache.cassandra.service.pager.AbstractQueryPager_java,45,96
org.apache.cassandra.streaming.StreamPlan_java,44,98
org.apache.cassandra.db.commitlog.CommitLogReplayer_java,44,98
org.apache.cassandra.db.marshal.CollectionType_java,43,100
org.apache.cassandra.utils.MerkleTree_java,43,100
org.apache.cassandra.config.CFMetaData_java,42,102
org.apache.cassandra.db.commitlog.AbstractCommitLogService_java,42,102
org.apache.cassandra.tracing.TraceState_java,42,102
org.apache.cassandra.db.commitlog.CommitLog_java,40,105
org.apache.cassandra.io.sstable.SSTableSimpleUnsortedWriter_java,39,106
org.apache.cassandra.stress.generate.values.BigIntegers_java,39,106
org.apache.cassandra.exceptions.StartupException_java,39,106
org.apache.cassandra.cql3.functions.UDHelper_java,39,106
org.apache.cassandra.net.IncomingTcpConnection_java,39,106
org.apache.cassandra.cql3.functions.UDAggregate_java,39,106
org.apache.cassandra.db.RangeTombstoneList_java,39,106
org.apache.cassandra.db.compaction.CompactionController_java,39,106
org.apache.cassandra.cql3.functions.FunctionCall_java,38,114
org.apache.cassandra.cql3.CQL3Type_java,38,114
org.apache.cassandra.utils.concurrent.Locks_java,37,116
org.apache.cassandra.cql3.Operation_java,36,117
org.apache.cassandra.db.compaction.AbstractCompactionStrategy_java,35,118
org.apache.cassandra.utils.concurrent.SharedCloseable_java,35,118
org.apache.cassandra.cql3.statements.DropIndexStatement_java,34,120
org.apache.cassandra.service.MigrationListener_java,33,121
org.apache.cassandra.net.IncomingStreamingConnection_java,33,121
org.apache.cassandra.dht.AbstractBounds_java,33,121
org.apache.cassandra.concurrent.DebuggableScheduledThreadPoolExecutor_java,32,124
org.apache.cassandra.utils.Throwables_java,32,124
org.apache.cassandra.auth.PermissionsCacheMBean_java,31,126
org.apache.cassandra.cql3.statements.AlterTableStatement_java,31,126
org.apache.cassandra.hadoop.cql3.CqlRecordReader_java,31,126
org.apache.cassandra.cql3.ErrorCollector_java,30,129
org.apache.cassandra.db.compaction.SizeTieredCompactionStrategyOptions_java,30,129
org.apache.cassandra.service.MigrationManager_java,30,129
org.apache.cassandra.net.MessagingService_java,29,132
org.apache.cassandra.cql3.statements.DeleteStatement_java,29,132
org.apache.cassandra.db.marshal.AsciiType_java,27,134
org.apache.cassandra.cql3.IndexName_java,26,135
org.apache.cassandra.tools.NodeProbe_java,26,135
org.apache.cassandra.streaming.management.SessionInfoCompositeData_java,26,135
