file,bugChurn,rank
org.apache.cassandra.thrift.Cassandra_java,2481,1
org.apache.cassandra.config.CFMetaData_java,1012,2
org.apache.cassandra.cql3.statements.SelectStatement_java,886,3
org.apache.cassandra.db.ColumnFamilyStore_java,708,4
org.apache.cassandra.service.StorageService_java,699,5
org.apache.cassandra.thrift.CfSplit_java,549,6
org.apache.cassandra.service.StorageProxy_java,391,7
org.apache.cassandra.thrift.CassandraServer_java,355,8
org.apache.cassandra.streaming.ConnectionHandler_java,349,9
org.apache.cassandra.thrift.CfDef_java,316,10
org.apache.cassandra.db.HintedHandOffManager_java,299,11
org.apache.cassandra.streaming.StreamSession_java,294,12
org.apache.cassandra.utils.ObjectSizes_java,242,13
org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy_java,238,14
org.apache.cassandra.db.compaction.CompactionManager_java,233,15
org.apache.cassandra.net.OutboundTcpConnection_java,228,16
org.apache.cassandra.cql3.statements.UpdateStatement_java,228,16
org.apache.cassandra.cql3.CQL3Type_java,219,18
org.apache.cassandra.gms.Gossiper_java,205,19
org.apache.cassandra.io.util.LengthAvailableInputStream_java,196,20
org.apache.cassandra.service.MigrationManager_java,195,21
org.apache.cassandra.cql3.statements.AlterTableStatement_java,187,22
org.apache.cassandra.db.compaction.AbstractCompactionStrategy_java,169,23
org.apache.cassandra.utils.UUIDGen_java,169,23
org.apache.cassandra.db.Directories_java,162,25
org.apache.cassandra.config.ColumnDefinition_java,155,26
org.apache.cassandra.MethodComparator_java,146,27
org.apache.cassandra.db.marshal.TimestampType_java,145,28
org.apache.cassandra.streaming.StreamResultFuture_java,138,29
org.apache.cassandra.db.compaction.LeveledCompactionStrategy_java,134,30
org.apache.cassandra.db.compaction.LeveledManifest_java,123,31
org.apache.cassandra.cql3.statements.CreateIndexStatement_java,122,32
org.apache.cassandra.hadoop.cql3.CqlRecordWriter_java,119,33
org.apache.cassandra.db.marshal.AbstractCompositeType_java,115,34
org.apache.cassandra.db.Memtable_java,101,35
org.apache.cassandra.service.CassandraDaemon_java,99,36
org.apache.cassandra.tools.BulkLoader_java,98,37
org.apache.cassandra.locator.AbstractReplicationStrategy_java,97,38
org.apache.cassandra.config.DatabaseDescriptor_java,95,39
org.apache.cassandra.io.sstable.IndexSummary_java,94,40
org.apache.cassandra.db.compaction.CompactionTask_java,93,41
org.apache.cassandra.thrift.CqlMetadata_java,88,42
org.apache.cassandra.utils.FBUtilities_java,86,43
org.apache.cassandra.net.MessagingService_java,85,44
org.apache.cassandra.db.marshal.TimeUUIDType_java,81,45
org.apache.cassandra.thrift.KsDef_java,80,46
org.apache.cassandra.tools.NodeProbe_java,76,47
org.apache.cassandra.tools.SSTableExport_java,76,47
org.apache.cassandra.transport.Server_java,68,49
org.apache.cassandra.service.IEndpointLifecycleSubscriber_java,67,50
org.apache.cassandra.cql3.statements.CreateTriggerStatement_java,66,51
org.apache.cassandra.hadoop.ConfigHelper_java,64,52
org.apache.cassandra.thrift.CqlPreparedResult_java,64,52
org.apache.cassandra.thrift.ThriftValidation_java,62,54
org.apache.cassandra.SchemaLoader_java,61,55
