file,bugChurn,rank
org.apache.cassandra.service.StorageService_java,713,1
org.apache.cassandra.service.StorageProxy_java,650,2
org.apache.cassandra.db.ColumnFamilyStore_java,525,3
org.apache.cassandra.db.compaction.CompactionManager_java,468,4
org.apache.cassandra.utils.obs.OpenBitSet_java,418,5
org.apache.cassandra.thrift.Cassandra_java,409,6
org.apache.cassandra.db.context.CounterContext_java,345,7
org.apache.cassandra.service.GCInspector_java,340,8
org.apache.cassandra.SchemaLoader_java,274,9
org.apache.cassandra.utils.Hex_java,246,10
org.apache.cassandra.utils.FBUtilities_java,239,11
org.apache.cassandra.db.compaction.LeveledManifest_java,225,12
org.apache.cassandra.gms.Gossiper_java,193,13
org.apache.cassandra.db.commitlog.CommitLog_java,170,14
org.apache.cassandra.utils.MergeIterator_java,164,15
org.apache.cassandra.db.HintedHandOffManager_java,156,16
org.apache.cassandra.thrift.TokenRange_java,147,17
org.apache.cassandra.thrift.ThriftValidation_java,135,18
org.apache.cassandra.db.commitlog.CommitLogSegment_java,107,19
org.apache.cassandra.thrift.EndpointDetails_java,102,20
org.apache.cassandra.dht.Range_java,101,21
org.apache.cassandra.db.CounterMutation_java,99,22
org.apache.cassandra.db.compaction.LeveledCompactionStrategy_java,95,23
org.apache.cassandra.io.compress.CompressionMetadata_java,94,24
org.apache.cassandra.net.MessagingService_java,90,25
org.apache.cassandra.config.CFMetaData_java,68,26
org.apache.cassandra.thrift.CassandraServer_java,68,26
org.apache.cassandra.thrift.CfDef_java,62,28
org.apache.cassandra.concurrent.DebuggableThreadPoolExecutor_java,59,29
org.apache.cassandra.db.Memtable_java,54,30
org.apache.cassandra.concurrent.DebuggableScheduledThreadPoolExecutor_java,49,31
org.apache.cassandra.cache.AutoSavingCache_java,49,31
org.apache.cassandra.db.compaction.OperationType_java,46,33
org.apache.cassandra.locator.AbstractNetworkTopologySnitch_java,45,34
org.apache.cassandra.db.compaction.CompactionTask_java,44,35
org.apache.cassandra.thrift.CqlMetadata_java,44,35
org.apache.cassandra.db.compaction.AbstractCompactionStrategy_java,44,35
org.apache.cassandra.net.OutboundTcpConnection_java,43,38
org.apache.cassandra.io.sstable.SSTable_java,43,38
org.apache.cassandra.db.compaction.CompactionController_java,42,40
org.apache.cassandra.thrift.KsDef_java,40,41
org.apache.cassandra.utils.ExpiringMap_java,39,42
org.apache.cassandra.db.compaction.LeveledCompactionTask_java,38,43
org.apache.cassandra.locator.AbstractEndpointSnitch_java,35,44
org.apache.cassandra.utils.BloomFilterSerializer_java,32,45
org.apache.cassandra.io.sstable.Component_java,31,46
org.apache.cassandra.tools.NodeProbe_java,31,46
org.apache.cassandra.gms.VersionedValue_java,30,48
org.apache.cassandra.net.IncomingTcpConnection_java,29,49
org.apache.cassandra.service.ReadCallback_java,29,49
org.apache.cassandra.tools.SSTableExport_java,29,49
org.apache.cassandra.locator.PropertyFileSnitch_java,27,52
org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy_java,26,53
org.apache.cassandra.service.StorageServiceMBean_java,26,53
org.apache.cassandra.dht.BootStrapper_java,25,55
org.apache.cassandra.scheduler.RoundRobinScheduler_java,24,56
org.apache.cassandra.config.DatabaseDescriptor_java,24,56
org.apache.cassandra.locator.DynamicEndpointSnitch_java,23,58
org.apache.cassandra.io.sstable.SSTableIdentityIterator_java,23,58
org.apache.cassandra.utils.EstimatedHistogram_java,22,60
org.apache.cassandra.thrift.AuthenticationRequest_java,22,60
