file,bugChurn,rank
org.apache.cassandra.LogbackStatusListener_java,770,1
org.apache.cassandra.cql3.SuperColumnCompatibility_java,765,2
org.apache.cassandra.service.DataResolver_java,750,3
org.apache.cassandra.db.compaction.CompactionStrategyManager_java,613,4
org.apache.cassandra.gms.Gossiper_java,429,5
org.apache.cassandra.service.StorageService_java,392,6
org.apache.cassandra.db.compaction.CompactionManager_java,390,7
org.apache.cassandra.locator.TokenMetadata_java,370,8
org.apache.cassandra.db.rows.AbstractTypeVersionComparator_java,363,9
org.apache.cassandra.db.LegacyLayout_java,350,10
org.apache.cassandra.db.commitlog.AbstractCommitLogService_java,348,11
org.apache.cassandra.transport.Message_java,320,12
org.apache.cassandra.tools.StandaloneScrubber_java,300,13
org.apache.cassandra.security.SSLFactory_java,293,14
org.apache.cassandra.config.DatabaseDescriptor_java,293,14
org.apache.cassandra.utils.StreamingHistogram_java,284,16
org.apache.cassandra.db.ReadCommand_java,273,17
org.apache.cassandra.service.StorageProxy_java,256,18
org.apache.cassandra.config.CFMetaData_java,244,19
org.apache.cassandra.db.ConsistencyLevel_java,233,20
org.apache.cassandra.security.ThreadAwareSecurityManager_java,214,21
org.apache.cassandra.db.SinglePartitionReadCommand_java,211,22
org.apache.cassandra.db.ColumnFamilyStore_java,208,23
org.apache.cassandra.cql3.restrictions.SingleColumnRestriction_java,206,24
org.apache.cassandra.io.util.FileUtils_java,200,25
org.apache.cassandra.distributed.InvokableInstance_java,200,25
org.apache.cassandra.utils.JMXServerUtils_java,184,27
org.apache.cassandra.cql3.validation.operations.ThriftCQLTester_java,181,28
org.apache.cassandra.db.view.ViewUpdateGenerator_java,180,29
org.apache.cassandra.io.sstable.format.SSTableReader_java,178,30
org.apache.cassandra.db.columniterator.SSTableReversedIterator_java,172,31
org.apache.cassandra.db.rows.Cells_java,168,32
org.apache.cassandra.distributed.Instance_java,165,33
org.apache.cassandra.utils.FBUtilities_java,160,34
org.apache.cassandra.db.PartitionRangeReadCommand_java,159,35
org.apache.cassandra.utils.logging.LogbackLoggingSupport_java,146,36
org.apache.cassandra.service.StartupChecks_java,145,37
org.apache.cassandra.db.UnfilteredDeserializer_java,144,38
org.apache.cassandra.transport.Server_java,141,39
org.apache.cassandra.cql3.statements.SelectStatement_java,123,40
org.apache.cassandra.utils.JavaUtils_java,115,41
org.apache.cassandra.batchlog.BatchlogManager_java,113,42
org.apache.cassandra.service.CassandraDaemon_java,112,43
org.apache.cassandra.db.compaction.Scrubber_java,111,44
org.apache.cassandra.db.transform.RTBoundCloser_java,110,45
org.apache.cassandra.db.lifecycle.LogFile_java,110,45
org.apache.cassandra.cql3.statements.UpdateStatement_java,107,47
org.apache.cassandra.db.transform.RTBoundValidator_java,106,48
org.apache.cassandra.config.Schema_java,103,49
org.apache.cassandra.db.commitlog.CommitLogReplayer_java,97,50
org.apache.cassandra.transport.RequestThreadPoolExecutor_java,96,51
org.apache.cassandra.service.MigrationManager_java,95,52
org.apache.cassandra.db.lifecycle.LifecycleNewTracker_java,94,53
org.apache.cassandra.cql3.selection.Selection_java,93,54
org.apache.cassandra.db.filter.DataLimits_java,92,55
org.apache.cassandra.repair.Validator_java,92,55
org.apache.cassandra.thrift.CassandraServer_java,90,57
org.apache.cassandra.db.Conflicts_java,88,58
org.apache.cassandra.cql3.Attributes_java,87,59
org.apache.cassandra.cql3.Maps_java,85,60
org.apache.cassandra.db.rows.Row_java,83,61
org.apache.cassandra.db.SerializationHeader_java,82,62
org.apache.cassandra.utils.HeapUtils_java,82,62
org.apache.cassandra.cql3.Operation_java,81,64
org.apache.cassandra.utils.Clock_java,80,65
org.apache.cassandra.db.LivenessInfo_java,79,66
org.apache.cassandra.cql3.Lists_java,76,67
org.apache.cassandra.db.lifecycle.LogRecord_java,76,67
org.apache.cassandra.cql3.SingleColumnRelation_java,76,67
org.apache.cassandra.io.sstable.IndexSummaryBuilder_java,74,70
