file,bugChurn,rank
org.apache.cassandra.index.sasi.disk.TokenTreeBuilder_java,805,1
org.apache.cassandra.index.sasi.disk.AbstractTokenTreeBuilder_java,673,2
org.apache.cassandra.db.view.View_java,646,3
org.apache.cassandra.service.StorageService_java,602,4
org.apache.cassandra.io.util.RewindableDataInputStreamPlus_java,569,5
org.apache.cassandra.db.view.ViewUpdateGenerator_java,549,6
org.apache.cassandra.service.StorageProxy_java,527,7
org.apache.cassandra.db.view.TableViews_java,481,8
org.apache.cassandra.db.ColumnFamilyStore_java,403,9
org.apache.cassandra.cql3.functions.AggregateFcts_java,379,10
org.apache.cassandra.index.sasi.disk.StaticTokenTreeBuilder_java,358,11
org.apache.cassandra.io.sstable.IndexSummaryRedistribution_java,338,12
org.apache.cassandra.index.internal.composites.CompositesSearcher_java,312,13
org.apache.cassandra.service.ActiveRepairService_java,299,14
org.apache.cassandra.cql3.statements.SelectStatement_java,273,15
org.apache.cassandra.io.sstable.IndexSummaryManager_java,267,16
org.apache.cassandra.db.compaction.CompactionManager_java,263,17
org.apache.cassandra.cql3.CQL3Type_java,238,18
org.apache.cassandra.concurrent.AbstractLocalAwareExecutorService_java,229,19
org.apache.cassandra.hadoop.cql3.CqlRecordWriter_java,225,20
org.apache.cassandra.db.Memtable_java,218,21
org.apache.cassandra.config.Config_java,212,22
org.apache.cassandra.locator.PendingRangeMaps_java,209,23
org.apache.cassandra.db.commitlog.CommitLogReplayer_java,199,24
org.apache.cassandra.io.util.DataOutputBuffer_java,194,25
org.apache.cassandra.locator.TokenMetadata_java,190,26
org.apache.cassandra.index.sasi.disk.DynamicTokenTreeBuilder_java,189,27
org.apache.cassandra.tools.nodetool.TableStats_java,189,27
org.apache.cassandra.schema.LegacySchemaMigrator_java,187,29
org.apache.cassandra.io.sstable.SSTableWriterTestBase_java,187,29
org.apache.cassandra.db.rows.UnfilteredSerializer_java,179,31
org.apache.cassandra.db.view.ViewManager_java,166,32
org.apache.cassandra.index.internal.CassandraIndex_java,154,33
org.apache.cassandra.io.util.TrackedDataInputPlus_java,150,34
org.apache.cassandra.streaming.compress.CompressedInputStream_java,149,35
org.apache.cassandra.tools.BulkLoader_java,149,35
org.apache.cassandra.streaming.StreamReader_java,136,37
org.apache.cassandra.streaming.StreamReceiveTask_java,135,38
org.apache.cassandra.service.pager.PartitionRangeQueryPager_java,130,39
org.apache.cassandra.dht.Range_java,127,40
org.apache.cassandra.tools.JsonTransformer_java,123,41
org.apache.cassandra.db.ReadCommand_java,122,42
org.apache.cassandra.gms.Gossiper_java,122,42
org.apache.cassandra.db.Serializers_java,114,44
org.apache.cassandra.io.sstable.format.SSTableReader_java,113,45
org.apache.cassandra.db.ColumnIndex_java,109,46
