file,bugChurn,rank
org.apache.cassandra.thrift.Cassandra_java,670,1
org.apache.cassandra.thrift.CfDef_java,618,2
org.apache.cassandra.config.CFMetaData_java,589,3
org.apache.cassandra.db.ColumnFamilyStore_java,573,4
org.apache.cassandra.service.StorageService_java,454,5
org.apache.cassandra.locator.TokenMetadata_java,433,6
org.apache.cassandra.db.compaction.CompactionManager_java,369,7
org.apache.cassandra.db.compaction.Scrubber_java,361,8
org.apache.cassandra.db.compaction.LeveledManifest_java,353,9
org.apache.cassandra.tools.StandaloneScrubber_java,311,10
org.apache.cassandra.dht.RangeStreamer_java,272,11
org.apache.cassandra.db.commitlog.CommitLogReplayer_java,269,12
org.apache.cassandra.cql3.statements.SelectStatement_java,265,13
org.apache.cassandra.db.commitlog.CommitLog_java,259,14
org.apache.cassandra.config.DatabaseDescriptor_java,238,15
org.apache.cassandra.thrift.ThriftValidation_java,223,16
org.apache.cassandra.service.StorageProxy_java,217,17
org.apache.cassandra.net.IncomingTcpConnection_java,200,18
org.apache.cassandra.tools.SSTableExport_java,181,19
org.apache.cassandra.db.HintedHandOffManager_java,170,20
org.apache.cassandra.net.OutboundTcpConnection_java,152,21
org.apache.cassandra.db.commitlog.CommitLogArchiver_java,149,22
org.apache.cassandra.locator.NetworkTopologyStrategy_java,149,22
org.apache.cassandra.service.MigrationManager_java,148,24
org.apache.cassandra.config.ColumnDefinition_java,138,25
org.apache.cassandra.db.Memtable_java,133,26
org.apache.cassandra.dht.BootStrapper_java,128,27
org.apache.cassandra.utils.OutputHandler_java,95,28
org.apache.cassandra.cache.SerializingCache_java,94,29
org.apache.cassandra.locator.DynamicEndpointSnitch_java,94,29
org.apache.cassandra.db.compaction.CompactionController_java,91,31
org.apache.cassandra.cql3.statements.AlterTableStatement_java,88,32
org.apache.cassandra.thrift.CqlMetadata_java,88,32
org.apache.cassandra.utils.ExpiringMap_java,83,34
org.apache.cassandra.thrift.KsDef_java,80,35
org.apache.cassandra.db.compaction.CompactionTask_java,79,36
org.apache.cassandra.db.compaction.LeveledCompactionStrategy_java,77,37
org.apache.cassandra.db.Directories_java,70,38
org.apache.cassandra.config.Schema_java,67,39
org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy_java,64,40
org.apache.cassandra.service.CacheService_java,63,41
org.apache.cassandra.service.AbstractWriteResponseHandler_java,61,42
org.apache.cassandra.net.OutboundTcpConnectionPool_java,60,43
org.apache.cassandra.io.sstable.SSTableLoader_java,59,44
org.apache.cassandra.config.Config_java,58,45
org.apache.cassandra.db.compaction.CompactionInfo_java,58,45
org.apache.cassandra.cql3.QueryProcessor_java,52,47
org.apache.cassandra.utils.UUIDSerializer_java,51,48
org.apache.cassandra.cache.SerializingCacheProvider_java,49,49
org.apache.cassandra.net.MessagingService_java,49,49
org.apache.cassandra.cql3.statements.SchemaAlteringStatement_java,49,49
org.apache.cassandra.utils.FBUtilities_java,48,52
org.apache.cassandra.thrift.CassandraServer_java,47,53
org.apache.cassandra.concurrent.DebuggableScheduledThreadPoolExecutor_java,45,54
org.apache.cassandra.cache.RowCacheSentinel_java,45,54
org.apache.cassandra.io.util.FileUtils_java,45,54
org.apache.cassandra.hadoop.ConfigHelper_java,44,57
org.apache.cassandra.thrift.CustomTThreadPoolServer_java,43,58
org.apache.cassandra.service.ClientState_java,42,59
org.apache.cassandra.io.compress.SnappyCompressor_java,42,59
org.apache.cassandra.service.WriteResponseHandler_java,40,61
org.apache.cassandra.cql3.statements.CreateKeyspaceStatement_java,40,61
org.apache.cassandra.io.sstable.SSTableSimpleUnsortedWriter_java,40,61
org.apache.cassandra.tools.BulkLoader_java,39,64
org.apache.cassandra.cql3.statements.DropIndexStatement_java,39,64
org.apache.cassandra.cache.AutoSavingCache_java,39,64
org.apache.cassandra.thrift.CqlRow_java,36,67
org.apache.cassandra.thrift.CqlResult_java,36,67
org.apache.cassandra.gms.FailureDetector_java,34,69
org.apache.cassandra.db.UnknownColumnFamilyException_java,33,70
org.apache.cassandra.locator.AbstractReplicationStrategy_java,33,70
org.apache.cassandra.dht.Murmur3Partitioner_java,32,72
org.apache.cassandra.io.sstable.Descriptor_java,32,72
org.apache.cassandra.db.marshal.AbstractCompositeType_java,32,72
org.apache.cassandra.db.CounterMutationVerbHandler_java,32,72
org.apache.cassandra.thrift.CqlPreparedResult_java,32,72
org.apache.cassandra.cql3.statements.UpdateStatement_java,31,77
org.apache.cassandra.concurrent.DebuggableThreadPoolExecutor_java,31,77
org.apache.cassandra.cql3.statements.DeleteStatement_java,28,79
org.apache.cassandra.service.ReadCallback_java,27,80
org.apache.cassandra.cql3.statements.CreateIndexStatement_java,27,80
org.apache.cassandra.db.commitlog.CommitLogSegment_java,26,82
org.apache.cassandra.utils.EstimatedHistogram_java,25,83
org.apache.cassandra.utils.UUIDGen_java,24,84
org.apache.cassandra.service.DatacenterWriteResponseHandler_java,24,84
org.apache.cassandra.service.DatacenterSyncWriteResponseHandler_java,24,84
org.apache.cassandra.io.sstable.SSTableSimpleWriter_java,23,87
org.apache.cassandra.cache.ConcurrentLinkedHashCache_java,23,87
org.apache.cassandra.gms.Gossiper_java,20,89
org.apache.cassandra.SchemaLoader_java,20,89
org.apache.cassandra.gms.VersionedValue_java,20,89
org.apache.cassandra.dht.Bounds_java,19,92
org.apache.cassandra.locator.Ec2Snitch_java,19,92
org.apache.cassandra.cache.InstrumentingCache_java,18,94
