file,bugChurn,rank
org.apache.cassandra.db.ColumnFamilyStoreCQLHelper_java,886,1
org.apache.cassandra.utils.LongTimSort_java,868,2
org.apache.cassandra.index.SecondaryIndexManager_java,793,3
org.apache.cassandra.io.sstable.StressCQLSSTableWriter_java,682,4
org.apache.cassandra.metrics.DecayingEstimatedHistogramReservoir_java,576,5
org.apache.cassandra.schema.SchemaKeyspace_java,526,6
org.apache.cassandra.db.UnfilteredDeserializer_java,499,7
org.apache.cassandra.service.StorageService_java,493,8
org.apache.cassandra.db.SimpleBuilders_java,461,9
org.apache.cassandra.cql3.functions.AggregateFcts_java,426,10
org.apache.cassandra.utils.NativeLibrary_java,400,11
org.apache.cassandra.db.ColumnFamilyStore_java,381,12
org.apache.cassandra.db.compaction.CompactionTask_java,359,13
org.apache.cassandra.db.filter.ColumnFilter_java,282,14
org.apache.cassandra.net.OutboundTcpConnection_java,268,15
org.apache.cassandra.db.columniterator.SSTableReversedIterator_java,262,16
org.apache.cassandra.db.compaction.CompactionManager_java,259,17
org.apache.cassandra.db.Keyspace_java,246,18
org.apache.cassandra.cql3.statements.SelectStatement_java,236,19
org.apache.cassandra.db.LegacyLayout_java,232,20
org.apache.cassandra.utils.IntegerInterval_java,227,21
org.apache.cassandra.db.compaction.Scrubber_java,212,22
org.apache.cassandra.net.MessagingService_java,212,22
org.apache.cassandra.locator.TokenMetadata_java,211,24
org.apache.cassandra.io.sstable.CQLSSTableWriter_java,199,25
org.apache.cassandra.db.RowUpdateBuilder_java,196,26
org.apache.cassandra.db.commitlog.IntervalSet_java,192,27
org.apache.cassandra.cql3.statements.CQL3CasRequest_java,187,28
org.apache.cassandra.db.partitions.PartitionUpdate_java,176,29
org.apache.cassandra.repair.RepairRunnable_java,162,30
org.apache.cassandra.db.SinglePartitionReadCommand_java,162,30
org.apache.cassandra.utils.JMXServerUtils_java,151,32
org.apache.cassandra.service.DataResolver_java,147,33
org.apache.cassandra.cql3.ReservedKeywords_java,146,34
org.apache.cassandra.io.sstable.format.SSTableReader_java,136,35
org.apache.cassandra.utils.NativeLibraryLinux_java,129,36
org.apache.cassandra.utils.NativeLibraryDarwin_java,129,36
org.apache.cassandra.cql3.statements.AlterTableStatement_java,124,38
org.apache.cassandra.utils.NativeLibraryWindows_java,124,38
org.apache.cassandra.Util_java,123,40
org.apache.cassandra.hints.Hint_java,122,41
org.apache.cassandra.db.rows.Row_java,114,42
org.apache.cassandra.utils.NativeSSTableLoaderClient_java,114,42
org.apache.cassandra.utils.StreamingHistogram_java,113,44
org.apache.cassandra.db.columniterator.SSTableIterator_java,109,45
org.apache.cassandra.db.view.ViewBuilder_java,109,45
org.apache.cassandra.db.Mutation_java,109,45
org.apache.cassandra.concurrent.NamedThreadFactory_java,108,48
org.apache.cassandra.db.commitlog.CommitLogSegment_java,107,49
org.apache.cassandra.db.Memtable_java,103,50
org.apache.cassandra.db.SystemKeyspace_java,102,51
org.apache.cassandra.cql3.CQLTester_java,100,52
