file,bugChurn,rank
org.apache.cassandra.db.ColumnFamilyStore_java,1631,1
org.apache.cassandra.thrift.Cassandra_java,1538,2
org.apache.cassandra.service.StorageService_java,1046,3
org.apache.cassandra.service.StorageProxy_java,892,4
org.apache.cassandra.gms.Gossiper_java,473,5
org.apache.cassandra.config.DatabaseDescriptor_java,392,6
org.apache.cassandra.locator.AbstractReplicationStrategy_java,343,7
org.apache.cassandra.db.Memtable_java,339,8
org.apache.cassandra.utils.FBUtilities_java,313,9
org.apache.cassandra.db.HintedHandOffManager_java,309,10
org.apache.cassandra.dht.Range_java,277,11
org.apache.cassandra.tools.NodeProbe_java,245,12
org.apache.cassandra.utils.MerkleTree_java,180,13
org.apache.cassandra.locator.TokenMetadata_java,152,14
org.apache.cassandra.dht.OrderPreservingPartitioner_java,126,15
org.apache.cassandra.net.MessagingService_java,119,16
org.apache.cassandra.dht.Bounds_java,111,17
org.apache.cassandra.config.CFMetaData_java,98,18
org.apache.cassandra.dht.BootStrapper_java,82,19
org.apache.cassandra.concurrent.DebuggableThreadPoolExecutor_java,80,20
org.apache.cassandra.thrift.CassandraServer_java,78,21
org.apache.cassandra.dht.AbstractBounds_java,77,22
org.apache.cassandra.service.StorageServiceMBean_java,74,23
org.apache.cassandra.db.DecoratedKey_java,70,24
org.apache.cassandra.gms.FailureDetector_java,68,25
org.apache.cassandra.dht.PartitionerTestCase_java,62,26
org.apache.cassandra.concurrent.DebuggableScheduledThreadPoolExecutor_java,56,27
org.apache.cassandra.tools.SSTableExport_java,49,28
org.apache.cassandra.dht.RandomPartitioner_java,36,29
org.apache.cassandra.db.ReadResponse_java,32,30
org.apache.cassandra.client.RingCache_java,26,31
org.apache.cassandra.service.CassandraDaemon_java,24,32
org.apache.cassandra.db.marshal.AbstractType_java,22,33
org.apache.cassandra.net.MessageDeliveryTask_java,21,34
org.apache.cassandra.db.ReadCommand_java,20,35
org.apache.cassandra.db.ColumnFamilyStoreMBean_java,20,35
org.apache.cassandra.net.ResponseVerbHandler_java,17,37
org.apache.cassandra.db.marshal.TimeUUIDType_java,14,38
org.apache.cassandra.gms.HeartBeatState_java,14,38
org.apache.cassandra.net.IncomingTcpConnection_java,11,40
org.apache.cassandra.Util_java,11,40
org.apache.cassandra.gms.ApplicationState_java,10,42
org.apache.cassandra.net.IAsyncCallback_java,10,42
org.apache.cassandra.db.marshal.LongType_java,10,42
org.apache.cassandra.io.util.FileDataInput_java,10,42
org.apache.cassandra.utils.CloseableIterator_java,9,46
org.apache.cassandra.utils.BloomFilter_java,8,47
org.apache.cassandra.gms.IFailureDetectionEventListener_java,7,48
org.apache.cassandra.service.WriteResponseHandler_java,6,49
org.apache.cassandra.thrift.ThriftValidation_java,6,49
org.apache.cassandra.auth.AllowAllAuthenticator_java,6,49
org.apache.cassandra.gms.IFailureDetector_java,5,52
org.apache.cassandra.SchemaLoader_java,4,53
org.apache.cassandra.db.marshal.LexicalUUIDType_java,4,53
org.apache.cassandra.dht.IPartitioner_java,4,53
org.apache.cassandra.db.marshal.BytesType_java,4,53
org.apache.cassandra.auth.IAuthenticator_java,3,57
org.apache.cassandra.thrift.CfDef_java,2,58
org.apache.cassandra.utils.Pair_java,2,58
org.apache.cassandra.concurrent.StageManager_java,2,58
org.apache.cassandra.thrift.KsDef_java,2,58
