file,bugChurn,rank
org.apache.hadoop.hbase.client.HBaseAdmin_java,5158,1
org.apache.hadoop.hbase.regionserver.HStore_java,449,2
org.apache.hadoop.hbase.regionserver.wal.AbstractTestFSWAL_java,435,3
org.apache.hadoop.hbase.regionserver.StoreScanner_java,391,4
org.apache.hadoop.hbase.regionserver.RegionAsTable_java,344,5
org.apache.hadoop.hbase.util.BaseTestHBaseFsck_java,322,6
org.apache.hadoop.hbase.rest.filter.RestCsrfPreventionFilter_java,287,7
org.apache.hadoop.hbase.master.normalizer.SimpleRegionNormalizer_java,286,8
org.apache.hadoop.hbase.protobuf.ProtobufUtil_java,264,9
org.apache.hadoop.hbase.ipc.AbstractTestIPC_java,262,10
org.apache.hadoop.hbase.client.HTable_java,257,11
org.apache.hadoop.hbase.HBaseTestCase_java,244,12
org.apache.hadoop.hbase.client.ConnectionImplementation_java,241,13
org.apache.hadoop.hbase.regionserver.HRegion_java,218,14
org.apache.hadoop.hbase.regionserver.DefaultHeapMemoryTuner_java,218,14
org.apache.hadoop.hbase.util.HBaseFsck_java,214,16
org.apache.hadoop.hbase.HBaseTestingUtility_java,208,17
org.apache.hadoop.hbase.exceptions.ClientExceptionsUtil_java,202,18
org.apache.hadoop.hbase.client.HTableMultiplexer_java,167,19
org.apache.hadoop.hbase.security.visibility.VisibilityScanDeleteTracker_java,166,20
org.apache.hadoop.hbase.client.AsyncProcess_java,164,21
org.apache.hadoop.hbase.master.MasterRpcServices_java,162,22
org.apache.hadoop.hbase.client.ClientScanner_java,151,23
org.apache.hadoop.hbase.regionserver.RSRpcServices_java,150,24
org.apache.hadoop.hbase.client.ConnectionConfiguration_java,144,25
org.apache.hadoop.hbase.procedure2.store.wal.WALProcedureStore_java,138,26
org.apache.hadoop.hbase.JitterScheduledThreadPoolExecutorImpl_java,129,27
org.apache.hadoop.hbase.HRegionInfo_java,128,28
org.apache.hadoop.hbase.master.HMaster_java,127,29
org.apache.hadoop.hbase.ipc.AbstractRpcClient_java,124,30
org.apache.hadoop.hbase.client.Admin_java,124,30
org.apache.hadoop.hbase.TimestampTestBase_java,122,32
org.apache.hadoop.hbase.util.HFileTestUtil_java,118,33
org.apache.hadoop.hbase.regionserver.CompactedHFilesDischarger_java,115,34
org.apache.hadoop.hbase.mapreduce.TableInputFormatBase_java,112,35
org.apache.hadoop.hbase.rest.client.Client_java,107,36
org.apache.hadoop.hbase.metrics.Interns_java,104,37
org.apache.hadoop.hbase.exceptions.PreemptiveFastFailException_java,104,37
org.apache.hadoop.hbase.regionserver.StoreFile_java,103,39
