file,bugChurn,rank
org.apache.hadoop.hbase.regionserver.HRegion_java,1164,1
org.apache.hadoop.hbase.mttr.IntegrationTestMTTR_java,594,2
org.apache.hadoop.hbase.regionserver.HRegionServer_java,508,3
org.apache.hadoop.hbase.master.balancer.SimpleLoadBalancer_java,433,4
org.apache.hadoop.hbase.master.HMaster_java,407,5
org.apache.hadoop.hbase.protobuf.ProtobufUtil_java,401,6
org.apache.hadoop.hbase.client.HTable_java,383,7
org.apache.hadoop.hbase.KeyValue_java,329,8
org.apache.hadoop.hbase.client.HBaseAdmin_java,324,9
org.apache.hadoop.hbase.coprocessor.SimpleRegionObserver_java,323,10
org.apache.hadoop.hbase.regionserver.wal.FSHLog_java,288,11
org.apache.hadoop.hbase.HBaseTestingUtility_java,267,12
org.apache.hadoop.hbase.snapshot.SnapshotTestingUtils_java,265,13
org.apache.hadoop.hbase.ipc.RpcServer_java,248,14
org.apache.hadoop.hbase.client.AsyncProcess_java,239,15
org.apache.hadoop.hbase.client.RpcRetryingCaller_java,239,15
org.apache.hadoop.hbase.mapreduce.IntegrationTestBulkLoad_java,232,17
org.apache.hadoop.hbase.thrift2.generated.THBaseService_java,222,18
org.apache.hadoop.hbase.MockRegionServerServices_java,215,19
org.apache.hadoop.hbase.thrift2.generated.TDelete_java,211,20
org.apache.hadoop.hbase.thrift2.generated.TPut_java,211,20
org.apache.hadoop.hbase.thrift2.generated.TScan_java,211,20
org.apache.hadoop.hbase.thrift2.generated.TIncrement_java,211,20
org.apache.hadoop.hbase.thrift2.generated.TGet_java,199,24
org.apache.hadoop.hbase.util.HBaseFsck_java,198,25
org.apache.hadoop.hbase.replication.regionserver.ReplicationSinkManager_java,182,26
org.apache.hadoop.hbase.master.TableNamespaceManager_java,169,27
org.apache.hadoop.hbase.regionserver.Leases_java,158,28
org.apache.hadoop.hbase.client.RegionServerCallable_java,151,29
org.apache.hadoop.hbase.ipc.CallRunner_java,148,30
org.apache.hadoop.hbase.master.RegionState_java,130,31
org.apache.hadoop.hbase.replication.regionserver.ReplicationSource_java,129,32
org.apache.hadoop.hbase.master.snapshot.MasterSnapshotVerifier_java,116,33
org.apache.hadoop.hbase.client.ClientScanner_java,106,34
org.apache.hadoop.hbase.ipc.RpcClient_java,103,35
org.apache.hadoop.hbase.snapshot.RestoreSnapshotHelper_java,91,36
org.apache.hadoop.hbase.client.MultiServerCallable_java,86,37
org.apache.hadoop.hbase.rest.RowResource_java,75,38
org.apache.hadoop.hbase.regionserver.HStore_java,74,39
org.apache.hadoop.hbase.mapreduce.PutCombiner_java,72,40
org.apache.hadoop.hbase.replication.regionserver.ReplicationSink_java,66,41
org.apache.hadoop.hbase.client.RetryingCallable_java,66,41
org.apache.hadoop.hbase.master.SplitLogManager_java,65,43
org.apache.hadoop.hbase.chaos.actions.RollingBatchRestartRsAction_java,64,44
org.apache.hadoop.hbase.procedure.ProcedureCoordinator_java,60,45
org.apache.hadoop.hbase.rest.client.RemoteHTable_java,54,46
org.apache.hadoop.hbase.thrift2.ThriftUtilities_java,54,46
org.apache.hadoop.hbase.HConstants_java,49,48
org.apache.hadoop.hbase.master.MasterFileSystem_java,47,49
org.apache.hadoop.hbase.client.ScannerCallable_java,46,50
org.apache.hadoop.hbase.thrift2.ThriftHBaseServiceHandler_java,45,51
org.apache.hadoop.hbase.regionserver.MemStore_java,44,52
org.apache.hadoop.hbase.util.Threads_java,44,52
org.apache.hadoop.hbase.master.snapshot.TakeSnapshotHandler_java,42,54
org.apache.hadoop.hbase.regionserver.StoreFileScanner_java,41,55
org.apache.hadoop.hbase.types.Struct_java,41,55
org.apache.hadoop.hbase.io.HFileLink_java,40,57
org.apache.hadoop.hbase.NamespaceExistException_java,39,58
org.apache.hadoop.hbase.master.balancer.StochasticLoadBalancer_java,39,58
org.apache.hadoop.hbase.regionserver.MetricsRegionServerWrapperImpl_java,39,58
org.apache.hadoop.hbase.executor.EventType_java,39,58
org.apache.hadoop.hbase.NamespaceNotFoundException_java,39,58
org.apache.hadoop.hbase.ipc.RpcSchedulerContext_java,39,58
org.apache.hadoop.hbase.regionserver.StoreScanner_java,38,64
org.apache.hadoop.hbase.chaos.actions.DumpClusterStatusAction_java,38,64
org.apache.hadoop.hbase.util.FSUtils_java,37,66
org.apache.hadoop.hbase.master.ServerManager_java,36,67
org.apache.hadoop.hbase.coprocessor.CoprocessorHost_java,36,67
org.apache.hadoop.hbase.util.FSHDFSUtils_java,35,69
org.apache.hadoop.hbase.CellUtil_java,34,70
org.apache.hadoop.hbase.ipc.RpcServerInterface_java,34,70
org.apache.hadoop.hbase.TableName_java,33,72
org.apache.hadoop.hbase.ClusterStatus_java,32,73
org.apache.hadoop.hbase.mapreduce.TableInputFormat_java,31,74
org.apache.hadoop.hbase.io.hfile.HFileDataBlockEncoderImpl_java,31,74
org.apache.hadoop.hbase.io.hfile.HFile_java,31,74
org.apache.hadoop.hbase.replication.ReplicationPeer_java,30,77
org.apache.hadoop.hbase.client.Delete_java,30,77
org.apache.hadoop.hbase.regionserver.RegionCoprocessorHost_java,30,77
org.apache.hadoop.hbase.HBaseConfiguration_java,29,80
org.apache.hadoop.hbase.master.snapshot.DisabledTableSnapshotHandler_java,27,81
org.apache.hadoop.hbase.procedure.ProcedureMember_java,27,81
org.apache.hadoop.hbase.chaos.monkies.PolicyBasedChaosMonkey_java,27,81
org.apache.hadoop.hbase.regionserver.wal.ProtobufLogReader_java,26,84
org.apache.hadoop.hbase.regionserver.SplitLogWorker_java,26,84
org.apache.hadoop.hbase.util.ModifyRegionUtils_java,25,86
org.apache.hadoop.hbase.client.Append_java,25,86
org.apache.hadoop.hbase.coprocessor.RegionObserver_java,25,86
org.apache.hadoop.hbase.master.snapshot.EnabledTableSnapshotHandler_java,24,89
org.apache.hadoop.hbase.regionserver.compactions.Compactor_java,24,89
org.apache.hadoop.hbase.client.Mutation_java,24,89
org.apache.hadoop.hbase.regionserver.wal.ProtobufLogWriter_java,23,92
org.apache.hadoop.hbase.client.Scan_java,23,92
org.apache.hadoop.hbase.regionserver.StoreFile_java,23,92
org.apache.hadoop.hbase.procedure.ZKProcedureMemberRpcs_java,23,92
org.apache.hadoop.hbase.mapreduce.LoadIncrementalHFiles_java,22,96
org.apache.hadoop.hbase.regionserver.wal.ReaderBase_java,22,96
org.apache.hadoop.hbase.client.Put_java,22,96
org.apache.hadoop.hbase.chaos.monkies.ChaosMonkey_java,21,99
org.apache.hadoop.hbase.ipc.SimpleRpcScheduler_java,20,100
org.apache.hadoop.hbase.client.Increment_java,20,100
org.apache.hadoop.hbase.security.access.AccessController_java,20,100
org.apache.hadoop.hbase.filter.RegexStringComparator_java,20,100
org.apache.hadoop.hbase.replication.ReplicationPeers_java,20,100
org.apache.hadoop.hbase.regionserver.snapshot.RegionServerSnapshotManager_java,19,105
org.apache.hadoop.hbase.master.snapshot.SnapshotManager_java,19,105
