file,bugChurn,rank
org.apache.hadoop.hbase.filter.ParseFilter_java,1626,1
org.apache.hadoop.hbase.regionserver.HRegionServer_java,1003,2
org.apache.hadoop.hbase.zookeeper.RecoverableZooKeeper_java,667,3
org.apache.hadoop.hbase.util.FSUtils_java,641,4
org.apache.hadoop.hbase.master.HMaster_java,627,5
org.apache.hadoop.hbase.client.HBaseAdmin_java,607,6
org.apache.hadoop.hbase.regionserver.HRegion_java,596,7
org.apache.hadoop.hbase.filter.ParseConstants_java,516,8
org.apache.hadoop.hbase.regionserver.handler.OpenRegionHandler_java,493,9
org.apache.hadoop.hbase.thrift.generated.ColumnDescriptor_java,409,10
org.apache.hadoop.hbase.security.User_java,400,11
org.apache.hadoop.hbase.regionserver.MemStoreFlusher_java,388,12
org.apache.hadoop.hbase.util.FSHDFSUtils_java,346,13
org.apache.hadoop.hbase.thrift.generated.TRegionInfo_java,303,14
org.apache.hadoop.hbase.thrift.ThriftServer_java,295,15
org.apache.hadoop.hbase.mapreduce.CellCounter_java,258,16
org.apache.hadoop.hbase.rest.model.ScannerModel_java,244,17
org.apache.hadoop.hbase.thrift.generated.Mutation_java,210,18
org.apache.hadoop.hbase.thrift.generated.TRowResult_java,202,19
org.apache.hadoop.hbase.filter.DependentColumnFilter_java,184,20
org.apache.hadoop.hbase.regionserver.MemStore_java,177,21
org.apache.hadoop.hbase.master.CatalogJanitor_java,175,22
org.apache.hadoop.hbase.master.SplitLogManager_java,167,23
org.apache.hadoop.hbase.thrift.generated.BatchMutation_java,167,23
org.apache.hadoop.hbase.thrift.generated.TCell_java,154,25
org.apache.hadoop.hbase.mapreduce.LoadIncrementalHFiles_java,150,26
org.apache.hadoop.hbase.regionserver.compactions.CompactionRequest_java,133,27
org.apache.hadoop.hbase.io.hfile.CacheTestUtils_java,133,27
org.apache.hadoop.hbase.HBaseTestingUtility_java,131,29
org.apache.hadoop.hbase.coprocessor.SimpleRegionObserver_java,131,29
org.apache.hadoop.hbase.util.HBaseFsckRepair_java,121,31
org.apache.hadoop.hbase.util.HBaseFsck_java,116,32
org.apache.hadoop.hbase.thrift.generated.AlreadyExists_java,114,33
org.apache.hadoop.hbase.coprocessor.MasterObserver_java,105,34
org.apache.hadoop.hbase.regionserver.handler.CloseRegionHandler_java,103,35
org.apache.hadoop.hbase.zookeeper.ZKUtil_java,96,36
org.apache.hadoop.hbase.thrift.generated.IOError_java,95,37
org.apache.hadoop.hbase.thrift.generated.IllegalArgument_java,95,37
org.apache.hadoop.hbase.regionserver.Store_java,89,39
org.apache.hadoop.hbase.util.Classes_java,78,40
org.apache.hadoop.hbase.filter.SingleColumnValueFilter_java,75,41
org.apache.hadoop.hbase.filter.CompareFilter_java,72,42
org.apache.hadoop.hbase.io.hfile.HFile_java,72,42
org.apache.hadoop.hbase.client.HTable_java,71,44
org.apache.hadoop.hbase.util.Pair_java,66,45
org.apache.hadoop.hbase.util.Methods_java,65,46
org.apache.hadoop.hbase.master.MasterFileSystem_java,64,47
org.apache.hadoop.hbase.HBaseConfiguration_java,63,48
org.apache.hadoop.hbase.util.HashedBytes_java,61,49
org.apache.hadoop.hbase.util.RetryCounter_java,57,50
org.apache.hadoop.hbase.regionserver.Leases_java,57,50
org.apache.hadoop.hbase.HRegionInfo_java,56,52
org.apache.hadoop.hbase.filter.ColumnRangeFilter_java,56,52
org.apache.hadoop.hbase.master.MasterCoprocessorHost_java,55,54
org.apache.hadoop.hbase.regionserver.SplitLogWorker_java,54,55
org.apache.hadoop.hbase.filter.TimestampsFilter_java,54,55
org.apache.hadoop.hbase.filter.ColumnPaginationFilter_java,51,57
org.apache.hadoop.hbase.KeyValue_java,51,57
org.apache.hadoop.hbase.TableNotEnabledException_java,50,59
org.apache.hadoop.hbase.regionserver.SplitRequest_java,46,60
org.apache.hadoop.hbase.master.LoadBalancer_java,41,61
org.apache.hadoop.hbase.util.RetryCounterFactory_java,38,62
org.apache.hadoop.hbase.regionserver.RegionScanner_java,38,62
org.apache.hadoop.hbase.util.CancelableProgressable_java,37,64
org.apache.hadoop.hbase.regionserver.RegionCoprocessorHost_java,37,64
org.apache.hadoop.hbase.master.ServerManager_java,37,64
org.apache.hadoop.hbase.util.PoolMap_java,37,64
org.apache.hadoop.hbase.filter.SingleColumnValueExcludeFilter_java,36,68
org.apache.hadoop.hbase.replication.regionserver.ReplicationSource_java,35,69
org.apache.hadoop.hbase.replication.regionserver.ReplicationSourceManager_java,33,70
org.apache.hadoop.hbase.master.HMasterCommandLine_java,30,71
org.apache.hadoop.hbase.filter.MultipleColumnPrefixFilter_java,30,71
org.apache.hadoop.hbase.rest.filter.GzipFilter_java,29,73
org.apache.hadoop.hbase.ipc.ServerNotRunningYetException_java,29,73
org.apache.hadoop.hbase.regionserver.StoreFile_java,29,73
org.apache.hadoop.hbase.util.Bytes_java,29,73
org.apache.hadoop.hbase.HConstants_java,28,77
org.apache.hadoop.hbase.ServerName_java,28,77
org.apache.hadoop.hbase.filter.ColumnCountGetFilter_java,28,77
org.apache.hadoop.hbase.filter.PageFilter_java,28,77
org.apache.hadoop.hbase.rest.filter.GZIPResponseWrapper_java,27,81
org.apache.hadoop.hbase.replication.regionserver.Replication_java,27,81
org.apache.hadoop.hbase.mapreduce.TableOutputFormat_java,26,83
org.apache.hadoop.hbase.filter.PrefixFilter_java,24,84
org.apache.hadoop.hbase.filter.ColumnPrefixFilter_java,24,84
org.apache.hadoop.hbase.filter.FirstKeyOnlyFilter_java,24,84
org.apache.hadoop.hbase.util.FSTableDescriptors_java,24,84
org.apache.hadoop.hbase.thrift.ThriftUtilities_java,23,88
org.apache.hadoop.hbase.coprocessor.CoprocessorHost_java,23,88
org.apache.hadoop.hbase.regionserver.RegionServerServices_java,23,88
org.apache.hadoop.hbase.filter.KeyOnlyFilter_java,22,91
org.apache.hadoop.hbase.filter.InclusiveStopFilter_java,22,91
org.apache.hadoop.hbase.filter.Filter_java,22,91
org.apache.hadoop.hbase.client.Action_java,21,94
org.apache.hadoop.hbase.replication.master.ReplicationLogCleaner_java,21,94
org.apache.hadoop.hbase.rest.RowResource_java,21,94
org.apache.hadoop.hbase.mapred.TableRecordReaderImpl_java,20,97
org.apache.hadoop.hbase.master.ActiveMasterManager_java,18,98
org.apache.hadoop.hbase.filter.FilterList_java,17,99
org.apache.hadoop.hbase.client.replication.ReplicationAdmin_java,17,99
org.apache.hadoop.hbase.client.coprocessor.AggregationClient_java,17,99
org.apache.hadoop.hbase.io.hfile.HFileBlock_java,17,99
org.apache.hadoop.hbase.regionserver.wal.WALCoprocessorHost_java,16,103
org.apache.hadoop.hbase.mapred.RowCounter_java,16,103
org.apache.hadoop.hbase.mapreduce.TableRecordReaderImpl_java,15,105
org.apache.hadoop.hbase.mapreduce.TableMapReduceUtil_java,15,105
org.apache.hadoop.hbase.zookeeper.ZKSplitLog_java,15,105
org.apache.hadoop.hbase.coprocessor.RegionObserver_java,15,105
org.apache.hadoop.hbase.filter.ValueFilter_java,14,109
org.apache.hadoop.hbase.filter.RowFilter_java,14,109
org.apache.hadoop.hbase.filter.FamilyFilter_java,14,109
org.apache.hadoop.hbase.filter.QualifierFilter_java,14,109
org.apache.hadoop.hbase.regionserver.StoreScanner_java,13,113
org.apache.hadoop.hbase.regionserver.MemStoreLAB_java,13,113
org.apache.hadoop.hbase.regionserver.RegionServerStoppedException_java,13,113
org.apache.hadoop.hbase.mapreduce.replication.VerifyReplication_java,13,113
org.apache.hadoop.hbase.executor.ExecutorService_java,11,117
org.apache.hadoop.hbase.io.hfile.LruBlockCache_java,11,117
org.apache.hadoop.hbase.filter.FilterBase_java,10,119
org.apache.hadoop.hbase.client.Increment_java,10,119
org.apache.hadoop.hbase.mapreduce.TableSplit_java,10,119
org.apache.hadoop.hbase.zookeeper.ZKConfig_java,9,122
org.apache.hadoop.hbase.util.RegionSplitter_java,9,122
org.apache.hadoop.hbase.rest.RowSpec_java,8,124
org.apache.hadoop.hbase.mapreduce.RowCounter_java,8,124
org.apache.hadoop.hbase.regionserver.handler.OpenMetaHandler_java,8,124
org.apache.hadoop.hbase.filter.BitComparator_java,7,127
org.apache.hadoop.hbase.MultithreadedTestUtil_java,6,128
org.apache.hadoop.hbase.client.Result_java,5,129
org.apache.hadoop.hbase.mapreduce.Driver_java,5,129
org.apache.hadoop.hbase.mapred.Driver_java,5,129
org.apache.hadoop.hbase.mapreduce.TableInputFormatBase_java,5,129
org.apache.hadoop.hbase.client.Get_java,4,133
org.apache.hadoop.hbase.rest.ScannerResource_java,3,134
org.apache.hadoop.hbase.HTableDescriptor_java,3,134
org.apache.hadoop.hbase.io.HalfStoreFileReader_java,2,136
org.apache.hadoop.hbase.mapreduce.SimpleTotalOrderPartitioner_java,2,136
org.apache.hadoop.hbase.HColumnDescriptor_java,2,136
org.apache.hadoop.hbase.client.Put_java,2,136
org.apache.hadoop.hbase.MiniHBaseCluster_java,2,136
org.apache.hadoop.hbase.client.Delete_java,2,136
org.apache.hadoop.hbase.util.BloomFilterFactory_java,1,142
org.apache.hadoop.hbase.thrift.generated.Hbase_java,1,142
org.apache.hadoop.hbase.executor.EventHandler_java,1,142
