file,bugChurn,rank
org.apache.hadoop.hbase.thrift2.generated.TScan_java,1942,1
org.apache.hadoop.hbase.thrift2.generated.TDelete_java,1780,2
org.apache.hadoop.hbase.thrift2.generated.TGet_java,1732,3
org.apache.hadoop.hbase.thrift2.generated.TPut_java,1502,4
org.apache.hadoop.hbase.thrift2.generated.TColumnValue_java,1420,5
org.apache.hadoop.hbase.master.balancer.StochasticLoadBalancer_java,1406,6
org.apache.hadoop.hbase.thrift2.generated.TIncrement_java,1302,7
org.apache.hadoop.hbase.thrift2.generated.TColumn_java,1222,8
org.apache.hadoop.hbase.thrift2.generated.TColumnIncrement_java,1210,9
org.apache.hadoop.hbase.thrift2.generated.TResult_java,1106,10
org.apache.hadoop.hbase.master.snapshot.SnapshotManager_java,1060,11
org.apache.hadoop.hbase.master.HMaster_java,988,12
org.apache.hadoop.hbase.thrift2.generated.TTimeRange_java,938,13
org.apache.hadoop.hbase.thrift2.generated.TIOError_java,778,14
org.apache.hadoop.hbase.thrift2.generated.TIllegalArgument_java,776,15
org.apache.hadoop.hbase.snapshot.ExportSnapshot_java,740,16
org.apache.hadoop.hbase.snapshot.RestoreSnapshotHelper_java,712,17
org.apache.hadoop.hbase.thrift2.ThriftHBaseServiceHandler_java,686,18
org.apache.hadoop.hbase.thrift2.ThriftUtilities_java,656,19
org.apache.hadoop.hbase.client.HBaseAdmin_java,604,20
org.apache.hadoop.hbase.thrift2.ThriftServer_java,582,21
org.apache.hadoop.hbase.snapshot.SnapshotTestingUtils_java,565,22
org.apache.hadoop.hbase.regionserver.HRegion_java,508,23
org.apache.hadoop.hbase.regionserver.snapshot.RegionServerSnapshotManager_java,507,24
org.apache.hadoop.hbase.snapshot.SnapshotDescriptionUtils_java,496,25
org.apache.hadoop.hbase.zookeeper.ZKUtil_java,473,26
org.apache.hadoop.hbase.regionserver.compactions.PerfTestCompactionPolicies_java,459,27
org.apache.hadoop.hbase.master.snapshot.SnapshotFileCache_java,456,28
org.apache.hadoop.hbase.procedure.ZKProcedureMemberRpcs_java,452,29
org.apache.hadoop.hbase.master.snapshot.DisabledTableSnapshotHandler_java,419,30
org.apache.hadoop.hbase.procedure.Procedure_java,405,31
org.apache.hadoop.hbase.util.FSHDFSUtils_java,388,32
org.apache.hadoop.hbase.master.balancer.BaseLoadBalancer_java,358,33
org.apache.hadoop.hbase.procedure.Subprocedure_java,349,34
org.apache.hadoop.hbase.master.snapshot.MasterSnapshotVerifier_java,341,35
org.apache.hadoop.hbase.util.CoprocessorClassLoader_java,336,36
org.apache.hadoop.hbase.util.FSUtils_java,327,37
org.apache.hadoop.hbase.HTableDescriptor_java,320,38
org.apache.hadoop.hbase.regionserver.StoreFile_java,318,39
org.apache.hadoop.hbase.snapshot.SnapshotInfo_java,317,40
org.apache.hadoop.hbase.PerformanceEvaluation_java,313,41
org.apache.hadoop.hbase.procedure.ZKProcedureUtil_java,307,42
org.apache.hadoop.hbase.mapreduce.LoadIncrementalHFiles_java,299,43
org.apache.hadoop.hbase.master.snapshot.TakeSnapshotHandler_java,289,44
org.apache.hadoop.hbase.IntegrationTestLazyCfLoading_java,286,45
org.apache.hadoop.hbase.util.ModifyRegionUtils_java,285,46
org.apache.hadoop.hbase.procedure.ProcedureCoordinator_java,280,47
org.apache.hadoop.hbase.master.ClusterStatusPublisher_java,279,48
org.apache.hadoop.hbase.snapshot.SnapshotReferenceUtil_java,269,49
org.apache.hadoop.hbase.errorhandling.ForeignException_java,266,50
org.apache.hadoop.hbase.util.HBaseFsck_java,251,51
org.apache.hadoop.hbase.procedure.ProcedureMember_java,250,52
org.apache.hadoop.hbase.regionserver.HRegionServer_java,248,53
org.apache.hadoop.hbase.client.ClusterStatusListener_java,246,54
org.apache.hadoop.hbase.HBaseTestingUtility_java,216,55
org.apache.hadoop.hbase.backup.HFileArchiver_java,209,56
org.apache.hadoop.hbase.io.HFileLink_java,203,57
org.apache.hadoop.hbase.snapshot.HBaseSnapshotException_java,199,58
org.apache.hadoop.hbase.util.FSVisitor_java,196,59
