file,bugChurn,rank
org.apache.hadoop.hbase.thrift.generated.Hbase_java,6833,1
org.apache.hadoop.hbase.HColumnDescriptor_java,2541,2
org.apache.hadoop.hbase.HTableDescriptor_java,2419,3
org.apache.hadoop.hbase.regionserver.HRegion_java,1663,4
org.apache.hadoop.hbase.regionserver.HRegionServer_java,1469,5
org.apache.hadoop.hbase.client.HBaseAdmin_java,1328,6
org.apache.hadoop.hbase.regionserver.Store_java,1192,7
org.apache.hadoop.hbase.master.ServerManager_java,915,8
org.apache.hadoop.hbase.regionserver.HStore_java,837,9
org.apache.hadoop.hbase.thrift.ThriftServer_java,659,10
org.apache.hadoop.hbase.regionserver.MemStore_java,563,11
org.apache.hadoop.hbase.HConstants_java,531,12
org.apache.hadoop.hbase.KeyValue_java,445,13
org.apache.hadoop.hbase.mapreduce.TableInputFormatBase_java,427,14
org.apache.hadoop.hbase.mapred.package-info_java,416,15
org.apache.hadoop.hbase.util.ClassSize_java,412,16
org.apache.hadoop.hbase.master.HMaster_java,409,17
org.apache.hadoop.hbase.io.hfile.HFile_java,402,18
org.apache.hadoop.hbase.client.HTable_java,345,19
org.apache.hadoop.hbase.thrift.generated.TRegionInfo_java,273,20
org.apache.hadoop.hbase.regionserver.StoreScanner_java,262,21
org.apache.hadoop.hbase.util.Bytes_java,251,22
org.apache.hadoop.hbase.filter.ValueFilter_java,236,23
org.apache.hadoop.hbase.filter.SingleColumnValueFilter_java,233,24
org.apache.hadoop.hbase.filter.FilterList_java,220,25
org.apache.hadoop.hbase.regionserver.StoreFile_java,217,26
org.apache.hadoop.hbase.mapreduce.TableMapReduceUtil_java,206,27
org.apache.hadoop.hbase.thrift.generated.TRowResult_java,201,28
org.apache.hadoop.hbase.thrift.generated.TCell_java,182,29
org.apache.hadoop.hbase.mapreduce.GroupingTableMapper_java,179,30
org.apache.hadoop.hbase.client.Scan_java,156,31
org.apache.hadoop.hbase.mapreduce.TableOutputFormat_java,155,32
org.apache.hadoop.hbase.filter.CompareFilter_java,148,33
org.apache.hadoop.hbase.mapreduce.SampleUploader_java,148,33
org.apache.hadoop.hbase.mapreduce.TableSplit_java,140,35
org.apache.hadoop.hbase.thrift.generated.ColumnDescriptor_java,139,36
org.apache.hadoop.hbase.regionserver.HStoreFile_java,137,37
org.apache.hadoop.hbase.regionserver.LogRoller_java,126,38
org.apache.hadoop.hbase.mapreduce.RowCounter_java,126,38
org.apache.hadoop.hbase.mapred.TableMapReduceUtil_java,121,40
org.apache.hadoop.hbase.mapreduce.TableInputFormat_java,116,41
org.apache.hadoop.hbase.PerformanceEvaluation_java,114,42
org.apache.hadoop.hbase.regionserver.MemStoreFlusher_java,113,43
org.apache.hadoop.hbase.mapreduce.IdentityTableReducer_java,107,44
org.apache.hadoop.hbase.filter.SkipFilter_java,104,45
org.apache.hadoop.hbase.client.Put_java,101,46
org.apache.hadoop.hbase.io.hfile.LruBlockCache_java,96,47
org.apache.hadoop.hbase.filter.ColumnValueFilter_java,88,48
org.apache.hadoop.hbase.mapred.RowCounter_java,88,48
org.apache.hadoop.hbase.filter.RowFilter_java,84,50
org.apache.hadoop.hbase.HRegionInfo_java,83,51
org.apache.hadoop.hbase.mapreduce.HRegionPartitioner_java,82,52
org.apache.hadoop.hbase.client.Delete_java,71,53
org.apache.hadoop.hbase.zookeeper.HQuorumPeer_java,70,54
org.apache.hadoop.hbase.thrift.ThriftUtilities_java,70,54
org.apache.hadoop.hbase.filter.QualifierFilter_java,68,56
org.apache.hadoop.hbase.io.HeapSize_java,67,57
org.apache.hadoop.hbase.mapreduce.IdentityTableMapper_java,66,58
org.apache.hadoop.hbase.HBaseTestCase_java,66,58
org.apache.hadoop.hbase.mapred.TableInputFormatBase_java,66,58
org.apache.hadoop.hbase.filter.BinaryComparator_java,65,61
org.apache.hadoop.hbase.regionserver.StoreFileScanner_java,63,62
org.apache.hadoop.hbase.thrift.generated.Mutation_java,61,63
org.apache.hadoop.hbase.util.Strings_java,61,63
org.apache.hadoop.hbase.mapreduce.TableReducer_java,60,65
org.apache.hadoop.hbase.filter.ColumnCountGetFilter_java,59,66
org.apache.hadoop.hbase.mapreduce.TableOutputCommitter_java,58,67
org.apache.hadoop.hbase.thrift.generated.BatchMutation_java,58,67
org.apache.hadoop.hbase.LocalHBaseCluster_java,55,69
org.apache.hadoop.hbase.client.ScannerCallable_java,50,70
org.apache.hadoop.hbase.thrift.generated.AlreadyExists_java,44,71
org.apache.hadoop.hbase.thrift.generated.IOError_java,43,72
org.apache.hadoop.hbase.RegionException_java,43,72
org.apache.hadoop.hbase.thrift.generated.IllegalArgument_java,43,72
org.apache.hadoop.hbase.client.package-info_java,42,75
org.apache.hadoop.hbase.mapreduce.TableMapper_java,37,76
org.apache.hadoop.hbase.client.Get_java,37,76
org.apache.hadoop.hbase.util.Threads_java,35,78
org.apache.hadoop.hbase.MiniHBaseCluster_java,33,79
org.apache.hadoop.hbase.client.Row_java,30,80
org.apache.hadoop.hbase.ClusterStatus_java,28,81
org.apache.hadoop.hbase.filter.PageFilter_java,24,82
org.apache.hadoop.hbase.mapred.TableOutputFormat_java,22,83
org.apache.hadoop.hbase.client.RetriesExhaustedException_java,21,84
org.apache.hadoop.hbase.HBaseConfiguration_java,19,85
org.apache.hadoop.hbase.filter.package-info_java,19,85
org.apache.hadoop.hbase.filter.RegexStringComparator_java,16,87
org.apache.hadoop.hbase.mapred.TableInputFormat_java,15,88
org.apache.hadoop.hbase.DoNotRetryIOException_java,12,89
org.apache.hadoop.hbase.filter.PrefixFilter_java,12,89
org.apache.hadoop.hbase.filter.InclusiveStopFilter_java,12,89
org.apache.hadoop.hbase.HRegionLocation_java,12,89
org.apache.hadoop.hbase.regionserver.KeyValueHeap_java,11,93
org.apache.hadoop.hbase.client.Result_java,11,93
org.apache.hadoop.hbase.util.Sleeper_java,10,95
org.apache.hadoop.hbase.mapred.TableSplit_java,10,95
org.apache.hadoop.hbase.mapreduce.package-info_java,8,97
org.apache.hadoop.hbase.io.ImmutableBytesWritable_java,8,97
org.apache.hadoop.hbase.io.hfile.BlockCache_java,7,99
org.apache.hadoop.hbase.util.MurmurHash_java,7,99
org.apache.hadoop.hbase.mapred.GroupingTableMap_java,7,99
org.apache.hadoop.hbase.util.FSUtils_java,5,102
org.apache.hadoop.hbase.io.hfile.CachedBlock_java,5,102
org.apache.hadoop.hbase.mapred.TableMap_java,4,104
org.apache.hadoop.hbase.client.NoServerForRegionException_java,4,104
org.apache.hadoop.hbase.TimestampTestBase_java,4,104
org.apache.hadoop.hbase.TableNotFoundException_java,4,104
org.apache.hadoop.hbase.DroppedSnapshotException_java,4,104
org.apache.hadoop.hbase.client.RegionOfflineException_java,4,104
