file,bugChurn,rank
org.apache.hadoop.hbase.regionserver.HRegionServer_java,875,1
org.apache.hadoop.hbase.util.RedundantKVGenerator_java,563,2
org.apache.hadoop.hbase.master.HMaster_java,319,3
org.apache.hadoop.hbase.KeyValue_java,257,4
org.apache.hadoop.hbase.master.ServerManager_java,241,5
org.apache.hadoop.hbase.rest.RowResource_java,237,6
org.apache.hadoop.hbase.regionserver.StoreScanner_java,211,7
org.apache.hadoop.hbase.master.assignment.UnassignProcedure_java,211,7
org.apache.hadoop.hbase.tool.Canary_java,192,9
org.apache.hadoop.hbase.client.TableDescriptorBuilder_java,191,10
org.apache.hadoop.hbase.master.assignment.AssignmentManager_java,186,11
org.apache.hadoop.hbase.regionserver.querymatcher.UserScanQueryMatcher_java,176,12
org.apache.hadoop.hbase.regionserver.RSRpcServices_java,173,13
org.apache.hadoop.hbase.rsgroup.RSGroupAdminServer_java,166,14
org.apache.hadoop.hbase.replication.regionserver.WALEntryStream_java,152,15
org.apache.hadoop.hbase.replication.regionserver.HBaseInterClusterReplicationEndpoint_java,145,16
org.apache.hadoop.hbase.coprocessor.MasterObserver_java,144,17
org.apache.hadoop.hbase.client.AsyncNonMetaRegionLocator_java,143,18
org.apache.hadoop.hbase.master.MasterCoprocessorHost_java,135,19
org.apache.hadoop.hbase.master.assignment.RegionTransitionProcedure_java,134,20
org.apache.hadoop.hbase.util.LoadTestKVGenerator_java,119,21
org.apache.hadoop.hbase.rest.RowResourceBase_java,108,22
org.apache.hadoop.hbase.procedure2.store.wal.ProcedureWALFormatReader_java,105,23
org.apache.hadoop.hbase.master.procedure.EnableTableProcedure_java,105,23
org.apache.hadoop.hbase.CellUtil_java,101,25
org.apache.hadoop.hbase.replication.regionserver.ReplicationSourceManager_java,94,26
org.apache.hadoop.hbase.regionserver.HRegion_java,92,27
org.apache.hadoop.hbase.replication.ReplicationEndpoint_java,88,28
org.apache.hadoop.hbase.client.RpcRetryingCallerWithReadReplicas_java,84,29
org.apache.hadoop.hbase.protobuf.ProtobufUtil_java,84,29
org.apache.hadoop.hbase.ipc.CallQueueInfo_java,81,31
org.apache.hadoop.hbase.master.cleaner.CleanerChore_java,73,32
org.apache.hadoop.hbase.replication.regionserver.ReplicationSource_java,68,33
org.apache.hadoop.hbase.ipc.NettyRpcConnection_java,65,34
org.apache.hadoop.hbase.io.asyncfs.FanOutOneBlockAsyncDFSOutputHelper_java,63,35
org.apache.hadoop.hbase.ipc.FifoRpcScheduler_java,57,36
org.apache.hadoop.hbase.master.assignment.SplitTableRegionProcedure_java,56,37
org.apache.hadoop.hbase.wal.WALSplitter_java,55,38
org.apache.hadoop.hbase.security.access.ZKPermissionWatcher_java,55,38
org.apache.hadoop.hbase.ipc.SimpleServerRpcConnection_java,54,40
org.apache.hadoop.hbase.security.access.AccessController_java,54,40
org.apache.hadoop.hbase.regionserver.ScannerIdGenerator_java,51,42
org.apache.hadoop.hbase.master.procedure.ProcedureSyncWait_java,50,43
org.apache.hadoop.hbase.regionserver.OnlineRegions_java,47,44
org.apache.hadoop.hbase.ipc.RpcExecutor_java,47,44
org.apache.hadoop.hbase.rest.TableResource_java,46,46
org.apache.hadoop.hbase.util.LoadTestTool_java,46,46
org.apache.hadoop.hbase.quotas.MasterQuotaManager_java,45,48
org.apache.hadoop.hbase.regionserver.MutableOnlineRegions_java,44,49
org.apache.hadoop.hbase.util.VersionInfo_java,43,50
org.apache.hadoop.hbase.master.assignment.AssignProcedure_java,43,50
org.apache.hadoop.hbase.master.snapshot.SnapshotManager_java,43,50
org.apache.hadoop.hbase.client.Table_java,42,53
org.apache.hadoop.hbase.client.Scan_java,40,54
org.apache.hadoop.hbase.security.visibility.VisibilityReplicationEndpoint_java,40,54
org.apache.hadoop.hbase.util.ObjectPool_java,39,56
org.apache.hadoop.hbase.security.visibility.VisibilityController_java,38,57
org.apache.hadoop.hbase.rest.MetricsRESTSource_java,38,57
org.apache.hadoop.hbase.regionserver.snapshot.FlushSnapshotSubprocedure_java,38,57
org.apache.hadoop.hbase.security.access.AccessControlLists_java,37,60
org.apache.hadoop.hbase.regionserver.wal.AbstractFSWAL_java,35,61
org.apache.hadoop.hbase.ServerLoad_java,35,61
org.apache.hadoop.hbase.HTableDescriptor_java,35,61
org.apache.hadoop.hbase.client.Get_java,34,64
org.apache.hadoop.hbase.client.MetaCache_java,34,64
org.apache.hadoop.hbase.replication.regionserver.WALFileLengthProvider_java,34,64
org.apache.hadoop.hbase.regionserver.wal.FSHLog_java,33,67
org.apache.hadoop.hbase.regionserver.RSDumpServlet_java,33,67
org.apache.hadoop.hbase.client.TableDescriptor_java,33,67
org.apache.hadoop.hbase.client.Admin_java,32,70
org.apache.hadoop.hbase.CoordinatedStateManager_java,31,71
org.apache.hadoop.hbase.io.FSDataInputStreamWrapper_java,31,71
org.apache.hadoop.hbase.regionserver.HRegionFileSystem_java,31,71
org.apache.hadoop.hbase.procedure2.ProcedureExecutor_java,30,74
org.apache.hadoop.hbase.client.RegionReplicaUtil_java,30,74
org.apache.hadoop.hbase.client.ClientUtil_java,30,74
org.apache.hadoop.hbase.master.procedure.CreateTableProcedure_java,29,77
