file,bugChurn,rank
org.apache.hadoop.hbase.regionserver.RSRpcServices_java,1064,1
org.apache.hadoop.hbase.regionserver.HRegion_java,412,2
org.apache.hadoop.hbase.HTableDescriptor_java,406,3
org.apache.hadoop.hbase.rsgroup.RSGroupInfoManagerImpl_java,397,4
org.apache.hadoop.hbase.rsgroup.RSGroupAdminServer_java,340,5
org.apache.hadoop.hbase.io.hfile.bucket.BucketCache_java,244,6
org.apache.hadoop.hbase.regionserver.CompactionPipeline_java,238,7
org.apache.hadoop.hbase.client.HBaseAdmin_java,231,8
org.apache.hadoop.hbase.master.ServerManager_java,194,9
org.apache.hadoop.hbase.client.ClientScanner_java,193,10
org.apache.hadoop.hbase.util.FSUtils_java,167,11
org.apache.hadoop.hbase.io.hfile.HFileBlock_java,132,12
org.apache.hadoop.hbase.rsgroup.RSGroupAdminEndpoint_java,128,13
org.apache.hadoop.hbase.regionserver.wal.AbstractFSWAL_java,119,14
org.apache.hadoop.hbase.client.ResultBoundedCompletionService_java,118,15
org.apache.hadoop.hbase.metrics.ExceptionTrackingSourceImpl_java,118,15
org.apache.hadoop.hbase.regionserver.wal.FSHLog_java,112,17
org.apache.hadoop.hbase.ServerName_java,107,18
org.apache.hadoop.hbase.regionserver.HRegionServer_java,106,19
org.apache.hadoop.hbase.backup.HFileArchiver_java,106,19
org.apache.hadoop.hbase.thrift.ErrorThrowingGetObserver_java,102,21
org.apache.hadoop.hbase.util.HBaseFsck_java,97,22
org.apache.hadoop.hbase.snapshot.ExportSnapshot_java,97,22
org.apache.hadoop.hbase.MetaTableAccessor_java,92,24
org.apache.hadoop.hbase.rsgroup.RSGroupBasedLoadBalancer_java,92,24
org.apache.hadoop.hbase.ipc.MetricsHBaseServerSourceImpl_java,85,26
org.apache.hadoop.hbase.io.util.MemorySizeUtil_java,83,27
org.apache.hadoop.hbase.ipc.RpcServer_java,80,28
org.apache.hadoop.hbase.master.HMaster_java,79,29
org.apache.hadoop.hbase.regionserver.KeyValueHeap_java,72,30
org.apache.hadoop.hbase.coprocessor.RegionObserver_java,70,31
org.apache.hadoop.hbase.wal.WALKey_java,69,32
org.apache.hadoop.hbase.client.ClientAsyncPrefetchScanner_java,69,32
org.apache.hadoop.hbase.replication.regionserver.Replication_java,68,34
org.apache.hadoop.hbase.replication.regionserver.ReplicationSourceManager_java,63,35
org.apache.hadoop.hbase.client.Table_java,63,35
org.apache.hadoop.hbase.replication.regionserver.ReplicationObserver_java,62,37
org.apache.hadoop.hbase.thrift.ThriftMetrics_java,61,38
org.apache.hadoop.hbase.client.ScannerCallableWithReplicas_java,60,39
org.apache.hadoop.hbase.PerformanceEvaluation_java,59,40
org.apache.hadoop.hbase.master.balancer.BaseLoadBalancer_java,59,40
org.apache.hadoop.hbase.metrics.ExceptionTrackingSource_java,56,42
org.apache.hadoop.hbase.rsgroup.RSGroupAdminClient_java,55,43
org.apache.hadoop.hbase.IntegrationTestDDLMasterFailover_java,54,44
org.apache.hadoop.hbase.master.balancer.StochasticLoadBalancer_java,53,45
org.apache.hadoop.hbase.HBaseTestingUtility_java,50,46
org.apache.hadoop.hbase.backup.FailedArchiveException_java,50,46
org.apache.hadoop.hbase.io.hfile.bucket.BucketAllocator_java,50,46
org.apache.hadoop.hbase.ipc.RemoteWithExtrasException_java,50,46
org.apache.hadoop.hbase.exceptions.RequestTooBigException_java,49,50
org.apache.hadoop.hbase.regionserver.CompactingMemStore_java,49,50
org.apache.hadoop.hbase.thrift2.ThriftHBaseServiceHandler_java,48,52
org.apache.hadoop.hbase.tool.Canary_java,48,52
org.apache.hadoop.hbase.procedure2.Procedure_java,48,52
org.apache.hadoop.hbase.regionserver.StoreFileWriter_java,46,55
org.apache.hadoop.hbase.io.hfile.CacheConfig_java,46,55
org.apache.hadoop.hbase.procedure2.ProcedureExecutor_java,44,57
org.apache.hadoop.hbase.io.hfile.HFileUtil_java,43,58
org.apache.hadoop.hbase.regionserver.compactions.Compactor_java,41,59
org.apache.hadoop.hbase.rsgroup.RSGroupAdmin_java,40,60
org.apache.hadoop.hbase.master.procedure.MasterProcedureScheduler_java,37,61
org.apache.hadoop.hbase.ipc.MetricsHBaseServerSource_java,37,61
org.apache.hadoop.hbase.regionserver.FlushType_java,37,61
org.apache.hadoop.hbase.regionserver.HStore_java,36,64
org.apache.hadoop.hbase.regionserver.HRegionFileSystem_java,36,64
