file,bugChurn,rank
org.apache.hadoop.hbase.regionserver.HRegion_java,2274,1
org.apache.hadoop.hbase.thrift2.generated.THBaseService_java,2142,2
org.apache.hadoop.hbase.regionserver.ScannerContext_java,1581,3
org.apache.hadoop.hbase.thrift2.generated.THRegionInfo_java,1038,4
org.apache.hadoop.hbase.regionserver.MultiVersionConcurrencyControl_java,628,5
org.apache.hadoop.hbase.regionserver.InternalScanner_java,627,6
org.apache.hadoop.hbase.thrift2.generated.TServerName_java,595,7
org.apache.hadoop.hbase.thrift2.generated.THRegionLocation_java,498,8
org.apache.hadoop.hbase.security.token.TokenUtil_java,374,9
org.apache.hadoop.hbase.security.access.AccessController_java,369,10
org.apache.hadoop.hbase.regionserver.RSRpcServices_java,299,11
org.apache.hadoop.hbase.regionserver.NoLimitScannerContext_java,290,12
org.apache.hadoop.hbase.regionserver.MetricsRegionSourceImpl_java,270,13
org.apache.hadoop.hbase.regionserver.StoreScanner_java,248,14
org.apache.hadoop.hbase.mapreduce.Import_java,226,15
org.apache.hadoop.hbase.regionserver.wal.FSHLog_java,203,16
org.apache.hadoop.hbase.zookeeper.ZKConfig_java,203,16
org.apache.hadoop.hbase.wal.WALKey_java,202,18
org.apache.hadoop.hbase.client.HBaseAdmin_java,192,19
org.apache.hadoop.hbase.HBaseTestingUtility_java,189,20
org.apache.hadoop.hbase.io.hfile.bucket.BucketCache_java,182,21
org.apache.hadoop.hbase.util.HBaseFsck_java,180,22
org.apache.hadoop.hbase.client.ConnectionImplementation_java,169,23
org.apache.hadoop.hbase.HTableDescriptor_java,165,24
org.apache.hadoop.hbase.client.ScannerCallableWithReplicas_java,157,25
org.apache.hadoop.hbase.ipc.RpcServer_java,154,26
org.apache.hadoop.hbase.regionserver.RegionScanner_java,154,26
org.apache.hadoop.hbase.security.access.ZKPermissionWatcher_java,148,28
org.apache.hadoop.hbase.quotas.RateLimiter_java,146,29
org.apache.hadoop.hbase.regionserver.KeyValueHeap_java,143,30
org.apache.hadoop.hbase.security.visibility.VisibilityController_java,124,31
org.apache.hadoop.hbase.util.StealJobQueue_java,123,32
org.apache.hadoop.hbase.filter.FuzzyRowFilter_java,121,33
org.apache.hadoop.hbase.master.balancer.RegionLocationFinder_java,119,34
org.apache.hadoop.hbase.security.access.SecureTestUtil_java,118,35
org.apache.hadoop.hbase.MetaTableAccessor_java,116,36
org.apache.hadoop.hbase.security.User_java,111,37
org.apache.hadoop.hbase.io.hfile.ChecksumUtil_java,110,38
org.apache.hadoop.hbase.io.encoding.BufferedDataBlockEncoder_java,103,39
org.apache.hadoop.hbase.regionserver.RegionServerAbortedException_java,102,40
org.apache.hadoop.hbase.util.ChecksumType_java,95,41
org.apache.hadoop.hbase.zookeeper.RegionNormalizerTracker_java,94,42
org.apache.hadoop.hbase.regionserver.HRegionServer_java,89,43
org.apache.hadoop.hbase.io.HFileLink_java,89,43
org.apache.hadoop.hbase.client.Admin_java,88,45
org.apache.hadoop.hbase.regionserver.StoreFileScanner_java,87,46
org.apache.hadoop.hbase.protobuf.ProtobufUtil_java,86,47
org.apache.hadoop.hbase.regionserver.RegionCoprocessorHost_java,85,48
org.apache.hadoop.hbase.HConstants_java,83,49
