file,bugChurn,rank
org.apache.hadoop.hbase.ipc.RpcClient_java,1303,1
org.apache.hadoop.hbase.regionserver.HRegionServer_java,875,2
org.apache.hadoop.hbase.rest.PerformanceEvaluation_java,769,3
org.apache.hadoop.hbase.regionserver.HRegion_java,637,4
org.apache.hadoop.hbase.snapshot.ExportSnapshot_java,391,5
org.apache.hadoop.hbase.util.HBaseFsck_java,357,6
org.apache.hadoop.hbase.TableName_java,335,7
org.apache.hadoop.hbase.regionserver.ServerNonceManager_java,280,8
org.apache.hadoop.hbase.security.access.AccessController_java,249,9
org.apache.hadoop.hbase.util.Counter_java,240,10
org.apache.hadoop.hbase.client.HTable_java,240,10
org.apache.hadoop.hbase.master.HMaster_java,237,12
org.apache.hadoop.hbase.security.visibility.VisibilityController_java,231,13
org.apache.hadoop.hbase.KeyValue_java,217,14
org.apache.hadoop.hbase.protobuf.ProtobufUtil_java,209,15
org.apache.hadoop.hbase.client.HBaseAdmin_java,176,16
org.apache.hadoop.hbase.regionserver.wal.FSHLog_java,151,17
org.apache.hadoop.hbase.HBaseTestCase_java,132,18
org.apache.hadoop.hbase.client.RpcRetryingCaller_java,125,19
org.apache.hadoop.hbase.codec.CellCodecWithTags_java,122,20
org.apache.hadoop.hbase.HRegionInfo_java,121,21
org.apache.hadoop.hbase.security.token.FsDelegationToken_java,119,22
org.apache.hadoop.hbase.mapreduce.TableMapReduceUtil_java,115,23
org.apache.hadoop.hbase.master.ServerManager_java,115,23
org.apache.hadoop.hbase.regionserver.HStore_java,114,25
org.apache.hadoop.hbase.mapreduce.LoadIncrementalHFiles_java,113,26
org.apache.hadoop.hbase.mapreduce.IntegrationTestTableMapReduceUtil_java,113,26
org.apache.hadoop.hbase.client.Put_java,112,28
org.apache.hadoop.hbase.client.ClientIdGenerator_java,108,29
org.apache.hadoop.hbase.client.AsyncProcess_java,104,30
org.apache.hadoop.hbase.io.encoding.BufferedDataBlockEncoder_java,103,31
org.apache.hadoop.hbase.codec.KeyValueCodecWithTags_java,91,32
org.apache.hadoop.hbase.regionserver.StoreScanner_java,88,33
org.apache.hadoop.hbase.zookeeper.ZKUtil_java,82,34
org.apache.hadoop.hbase.util.FSHDFSUtils_java,82,34
org.apache.hadoop.hbase.chaos.actions.ChangeCompressionAction_java,81,36
org.apache.hadoop.hbase.regionserver.HRegionFileSystem_java,79,37
org.apache.hadoop.hbase.mapreduce.ResultSerialization_java,78,38
org.apache.hadoop.hbase.util.ExceptionUtil_java,72,39
org.apache.hadoop.hbase.IntegrationTestIngestWithEncryption_java,71,40
org.apache.hadoop.hbase.util.HFileTestUtil_java,66,41
org.apache.hadoop.hbase.snapshot.SnapshotTestingUtils_java,65,42
org.apache.hadoop.hbase.regionserver.wal.RingBufferTruck_java,61,43
org.apache.hadoop.hbase.mapred.TableMapReduceUtil_java,58,44
org.apache.hadoop.hbase.HBaseTestingUtility_java,53,45
org.apache.hadoop.hbase.replication.regionserver.ReplicationSource_java,53,45
org.apache.hadoop.hbase.client.PerClientRandomNonceGenerator_java,52,47
org.apache.hadoop.hbase.util.Bytes_java,50,48
org.apache.hadoop.hbase.Tag_java,48,49
org.apache.hadoop.hbase.HConstants_java,46,50
org.apache.hadoop.hbase.security.access.AccessControlFilter_java,46,50
org.apache.hadoop.hbase.client.Mutation_java,46,50
org.apache.hadoop.hbase.IntegrationTestIngestWithACL_java,44,53
org.apache.hadoop.hbase.CellUtil_java,44,53
org.apache.hadoop.hbase.tool.Canary_java,44,53
org.apache.hadoop.hbase.PerformanceEvaluation_java,43,56
org.apache.hadoop.hbase.mapreduce.TableSplit_java,38,57
org.apache.hadoop.hbase.client.NonceGenerator_java,37,58
org.apache.hadoop.hbase.RegionLoad_java,36,59
org.apache.hadoop.hbase.HColumnDescriptor_java,35,60
org.apache.hadoop.hbase.master.MasterStatusServlet_java,35,60
org.apache.hadoop.hbase.io.hfile.HFileBlock_java,34,62
org.apache.hadoop.hbase.ipc.RpcServer_java,33,63
org.apache.hadoop.hbase.monitoring.TaskMonitor_java,33,63
org.apache.hadoop.hbase.client.Scan_java,32,65
org.apache.hadoop.hbase.util.LoadTestTool_java,31,66
org.apache.hadoop.hbase.ServerName_java,30,67
org.apache.hadoop.hbase.TagType_java,30,67
org.apache.hadoop.hbase.client.ClusterStatusListener_java,30,67
org.apache.hadoop.hbase.fs.HFileSystem_java,30,67
org.apache.hadoop.hbase.snapshot.SnapshotReferenceUtil_java,30,67
org.apache.hadoop.hbase.HBaseCommonTestingUtility_java,29,72
org.apache.hadoop.hbase.util.FSVisitor_java,29,72
org.apache.hadoop.hbase.master.MetricsMasterWrapperImpl_java,28,74
org.apache.hadoop.hbase.mapreduce.TableInputFormatBase_java,28,74
org.apache.hadoop.hbase.master.SplitLogManager_java,28,74
org.apache.hadoop.hbase.regionserver.IncreasingToUpperBoundRegionSplitPolicy_java,27,77
org.apache.hadoop.hbase.security.access.SecureTestUtil_java,27,77
org.apache.hadoop.hbase.regionserver.StoreFile_java,27,77
org.apache.hadoop.hbase.HRegionLocation_java,25,80
org.apache.hadoop.hbase.client.ClientScanner_java,25,80
org.apache.hadoop.hbase.HBaseConfiguration_java,24,82
org.apache.hadoop.hbase.filter.PrefixFilter_java,23,83
org.apache.hadoop.hbase.master.snapshot.SnapshotFileCache_java,22,84
org.apache.hadoop.hbase.io.util.LRUDictionary_java,20,85
org.apache.hadoop.hbase.client.RetryingCallable_java,20,85
org.apache.hadoop.hbase.security.User_java,20,85
org.apache.hadoop.hbase.master.balancer.StochasticLoadBalancer_java,20,85
org.apache.hadoop.hbase.master.MetricsMasterWrapper_java,20,85
org.apache.hadoop.hbase.HTableDescriptor_java,20,85
org.apache.hadoop.hbase.filter.FilterWrapper_java,19,91
org.apache.hadoop.hbase.util.FSUtils_java,19,91
org.apache.hadoop.hbase.mapreduce.MultiTableInputFormatBase_java,19,91
org.apache.hadoop.hbase.mapreduce.Import_java,19,91
org.apache.hadoop.hbase.regionserver.wal.WALCellCodec_java,18,95
org.apache.hadoop.hbase.regionserver.MemStore_java,18,95
org.apache.hadoop.hbase.regionserver.MemStoreFlusher_java,18,95
org.apache.hadoop.hbase.master.MasterDumpServlet_java,17,98
org.apache.hadoop.hbase.io.hfile.HFileContext_java,17,98
org.apache.hadoop.hbase.mapreduce.RowCounter_java,16,100
org.apache.hadoop.hbase.client.ScannerCallable_java,16,100
org.apache.hadoop.hbase.client.MultiServerCallable_java,15,102
org.apache.hadoop.hbase.client.MultiAction_java,15,102
org.apache.hadoop.hbase.ZNodeClearer_java,15,102
org.apache.hadoop.hbase.master.RegionPlacementMaintainer_java,15,102
org.apache.hadoop.hbase.client.Action_java,15,102
org.apache.hadoop.hbase.security.visibility.ZKVisibilityLabelWatcher_java,14,107
org.apache.hadoop.hbase.regionserver.TimeRangeTracker_java,14,107
org.apache.hadoop.hbase.regionserver.wal.SecureProtobufLogReader_java,14,107
org.apache.hadoop.hbase.io.TagCompressionContext_java,13,110
org.apache.hadoop.hbase.client.RpcRetryingCallerFactory_java,13,110
org.apache.hadoop.hbase.util.ZKDataMigrator_java,13,110
org.apache.hadoop.hbase.regionserver.CompactionTool_java,13,110
org.apache.hadoop.hbase.regionserver.StoreFileScanner_java,12,114
org.apache.hadoop.hbase.io.hfile.LruBlockCache_java,12,114
org.apache.hadoop.hbase.replication.regionserver.ReplicationSink_java,12,114
org.apache.hadoop.hbase.master.balancer.ClusterStatusChore_java,12,114
org.apache.hadoop.hbase.ClassFinder_java,12,114
org.apache.hadoop.hbase.mapreduce.ImportTsv_java,12,114
org.apache.hadoop.hbase.coprocessor.CoprocessorHost_java,12,114
org.apache.hadoop.hbase.util.HBaseFsckRepair_java,11,121
